COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG3349	0.0000	0.0018	0.0017	0.0022	0.0024	0.0026	0.0013	0.0037	0.0012	0.0040	0.0015
COG3350	0.0000	0.4649	0.0867	0.4832	0.1038	0.4810	0.1041	0.3570	0.0971	0.0708	0.0350
COG3351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG3352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG3353	0.0000	0.0002	0.0002	0.0002	0.0002	0.0003	0.0003	0.0003	0.0003	0.0002	0.0001
COG3354	0.0000	0.0081	0.0088	0.0055	0.0058	0.0065	0.0065	0.0050	0.0048	0.0019	0.0020
COG3355	0.0000	0.0042	0.0010	0.0040	0.0011	0.0026	0.0012	0.0024	0.0019	0.0008	0.0004
COG3356	0.0000	0.2976	0.1719	0.4487	0.1431	0.1991	0.1284	0.0610	0.0360	0.0203	0.0144
COG3357	0.0000	0.0423	0.0263	0.0819	0.0546	0.0359	0.0196	0.0478	0.0344	0.0071	0.0067
COG3358	0.0000	0.0042	0.0033	0.0037	0.0033	0.0017	0.0013	0.0027	0.0014	0.0034	0.0017
COG3359	0.0000	0.5162	0.1635	0.5200	0.1814	0.7049	0.1232	0.6796	0.1198	0.2593	0.1172
COG3360	0.0000	0.7353	0.1165	0.8096	0.1058	0.5617	0.1542	0.1138	0.0370	0.0293	0.0127
COG3361	0.0100	0.0083	0.0050	0.0273	0.0225	0.0018	0.0011	0.0015	0.0009	0.0016	0.0007
COG3363	0.0000	0.0040	0.0058	0.0050	0.0057	0.0092	0.0066	0.0290	0.0194	0.0420	0.0215
COG3364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0002	0.0003	0.0004
COG3365	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0002	0.0001
COG3366	0.0000	0.6510	0.1173	0.5497	0.1264	0.4767	0.1578	0.2310	0.1111	0.1268	0.1102
COG3367	0.0000	0.0780	0.0456	0.0669	0.0325	0.0297	0.0156	0.0135	0.0062	0.0098	0.0075
COG3368	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001
COG3369	0.0000	0.1097	0.0562	0.0927	0.0577	0.0623	0.0318	0.0412	0.0184	0.0229	0.0062
COG3370	0.0000	0.4423	0.1860	0.4222	0.1802	0.2252	0.0959	0.1048	0.0406	0.0365	0.0209
COG3371	0.0000	0.0061	0.0048	0.0054	0.0039	0.0046	0.0030	0.0031	0.0019	0.0019	0.0010
COG3372	0.0000	0.0088	0.0105	0.0155	0.0196	0.0087	0.0075	0.0080	0.0071	0.0044	0.0026
COG3373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001
COG3374	0.0000	0.0596	0.0713	0.0475	0.0520	0.0365	0.0359	0.0111	0.0128	0.0030	0.0027
COG3375	0.0000	0.0608	0.0290	0.0858	0.0515	0.0319	0.0159	0.0155	0.0091	0.0055	0.0039
COG3376	0.0000	0.0007	0.0018	0.0007	0.0018	0.0009	0.0023	0.0008	0.0019	0.0005	0.0013
COG3377	0.0000	0.0097	0.0084	0.0091	0.0060	0.0163	0.0143	0.0311	0.0156	0.0229	0.0145
COG3378	0.0000	0.1227	0.0288	0.0814	0.0197	0.0592	0.0174	0.0271	0.0097	0.0224	0.0113
COG3379	0.0000	0.7519	0.1256	0.8524	0.1403	0.6630	0.1410	0.4366	0.1643	0.1380	0.0916
COG3380	0.0000	0.0069	0.0040	0.0054	0.0032	0.0026	0.0012	0.0033	0.0012	0.0048	0.0012
COG3381	0.0000	0.1848	0.0659	0.2546	0.0830	0.0569	0.0255	0.0793	0.0449	0.0083	0.0038
COG3382	0.0000	0.4202	0.1404	0.5792	0.1460	0.1150	0.0751	0.0363	0.0252	0.0233	0.0096
COG3383	0.0100	0.9984	0.0014	0.9996	0.0003	0.9880	0.0157	0.9225	0.0522	0.7156	0.1154
COG3384	0.0000	0.1231	0.0729	0.1252	0.0638	0.0344	0.0184	0.0174	0.0097	0.0052	0.0024
COG3385	0.0000	0.5774	0.1038	0.4263	0.1169	0.3212	0.0958	0.1267	0.0539	0.0745	0.0185
COG3386	0.0000	0.2866	0.0648	0.3324	0.0694	0.1811	0.0513	0.1304	0.0601	0.0876	0.0390
COG3387	0.0000	0.7059	0.0734	0.8179	0.1142	0.5153	0.1501	0.2017	0.0688	0.0778	0.0312
COG3388	0.0000	0.0000	0.0001	0.0001	0.0001	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG3389	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0004	0.0005	0.0004	0.0003
COG3390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0002	0.0001	0.0003	0.0002
COG3391	0.0000	0.5218	0.0455	0.5016	0.1068	0.3362	0.0904	0.2549	0.0881	0.2462	0.0699
COG3392	0.0300	0.1799	0.0954	0.3955	0.2111	0.4352	0.1942	0.0554	0.0214	0.1100	0.0495
COG3393	0.0000	0.0381	0.0202	0.0330	0.0240	0.0232	0.0157	0.0171	0.0120	0.0294	0.0135
COG3394	0.0000	0.4601	0.1387	0.5608	0.1167	0.1586	0.0514	0.1119	0.0336	0.0968	0.0307
COG3395	0.0100	0.5752	0.1872	0.8048	0.1256	0.1491	0.0720	0.0423	0.0257	0.0141	0.0103
COG3396	0.0000	0.0051	0.0055	0.0047	0.0054	0.0024	0.0026	0.0019	0.0020	0.0046	0.0045
COG3397	0.0000	0.0023	0.0025	0.0018	0.0019	0.0013	0.0017	0.0010	0.0013	0.0006	0.0007
COG3398	0.0000	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0003	0.0001
COG3399	0.0000	0.0006	0.0004	0.0010	0.0006	0.0017	0.0014	0.0024	0.0019	0.0057	0.0042
COG3400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG3401	0.0000	0.0181	0.0085	0.0122	0.0042	0.0320	0.0202	0.0217	0.0093	0.0093	0.0041
COG3402	0.0000	0.0067	0.0048	0.0065	0.0049	0.0057	0.0039	0.0028	0.0026	0.0040	0.0033
COG3403	0.0000	0.0008	0.0006	0.0008	0.0008	0.0003	0.0002	0.0003	0.0002	0.0003	0.0002
COG3404	0.0000	0.9398	0.0437	0.9585	0.0299	0.7651	0.1289	0.3216	0.1214	0.3408	0.1713
COG3405	0.0000	0.0408	0.0157	0.0274	0.0138	0.0431	0.0138	0.0420	0.0111	0.0158	0.0032
COG3407	0.0000	0.0053	0.0024	0.0047	0.0021	0.0042	0.0023	0.0104	0.0080	0.0306	0.0584
COG3408	0.0000	0.8250	0.0810	0.8635	0.0642	0.7264	0.1147	0.4291	0.1277	0.1896	0.0693
COG3409	0.0000	0.0693	0.0379	0.0401	0.0320	0.0318	0.0172	0.0527	0.0272	0.0480	0.0175
COG3410	0.0000	0.0058	0.0019	0.0049	0.0015	0.0059	0.0026	0.0060	0.0016	0.0104	0.0028
COG3411	0.0000	0.8714	0.1742	0.8527	0.1817	0.7108	0.1631	0.5208	0.1453	0.3040	0.1023
COG3412	0.0000	0.3278	0.1176	0.3831	0.1451	0.0269	0.0172	0.0064	0.0078	0.0059	0.0045
COG3413	0.0000	0.0435	0.0134	0.0525	0.0204	0.0440	0.0180	0.0292	0.0118	0.0076	0.0030
COG3414	0.0100	0.5716	0.1882	0.8995	0.0627	0.0431	0.0427	0.0115	0.0111	0.0080	0.0068
COG3415	0.0000	0.2910	0.0884	0.2112	0.0748	0.1516	0.0659	0.0785	0.0343	0.0455	0.0155
COG3416	0.0000	0.0099	0.0119	0.0141	0.0164	0.0046	0.0046	0.0024	0.0021	0.0014	0.0008
COG3417	0.0000	0.0380	0.0271	0.0340	0.0213	0.0519	0.0288	0.1698	0.1024	0.3240	0.1495
COG3418	0.0000	0.2813	0.1624	0.2377	0.1576	0.2844	0.1516	0.2806	0.1676	0.1379	0.0791
COG3419	0.0200	0.1263	0.1133	0.2755	0.1686	0.2722	0.1413	0.0824	0.0309	0.0396	0.0167
COG3420	0.0000	0.2966	0.1415	0.2386	0.1238	0.3475	0.1618	0.1763	0.0766	0.0697	0.0218
COG3421	0.0000	0.0379	0.0146	0.0249	0.0132	0.0445	0.0152	0.0292	0.0097	0.0380	0.0162
COG3422	0.0000	0.0106	0.0089	0.0102	0.0090	0.0172	0.0125	0.0101	0.0081	0.0103	0.0056
COG3423	0.0000	0.0195	0.0314	0.0214	0.0325	0.0064	0.0091	0.0028	0.0033	0.0009	0.0007
COG3424	0.0000	0.0755	0.0428	0.0838	0.0474	0.0181	0.0085	0.0125	0.0055	0.0067	0.0021
COG3425	0.0000	0.0411	0.0240	0.0375	0.0208	0.0199	0.0104	0.0303	0.0185	0.0282	0.0375
COG3426	0.6200	0.9756	0.0220	0.9792	0.0210	0.9551	0.0302	0.7760	0.1085	0.7409	0.1229
COG3427	0.0000	0.0842	0.0932	0.0994	0.1005	0.0362	0.0499	0.0213	0.0375	0.0144	0.0223
COG3428	0.0000	0.0296	0.0112	0.0335	0.0148	0.0217	0.0099	0.0276	0.0116	0.0474	0.0136
COG3429	0.0000	0.0118	0.0111	0.0200	0.0195	0.0069	0.0076	0.0033	0.0033	0.0038	0.0025
COG3430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0002	0.0001	0.0002
COG3431	0.0000	0.1358	0.0582	0.1391	0.0783	0.1094	0.0459	0.0657	0.0279	0.0101	0.0035
COG3432	0.0000	0.0005	0.0008	0.0003	0.0004	0.0009	0.0015	0.0026	0.0041	0.0060	0.0087
COG3433	0.0000	0.0003	0.0006	0.0002	0.0005	0.0001	0.0003	0.0001	0.0002	0.0001	0.0001
COG3434	0.0000	0.0806	0.0716	0.0566	0.0454	0.0842	0.0600	0.1221	0.0651	0.0671	0.0337
COG3435	0.0100	0.0206	0.0110	0.0762	0.0464	0.0041	0.0015	0.0032	0.0014	0.0014	0.0005
COG3436	0.0000	0.1053	0.0399	0.0652	0.0213	0.0341	0.0212	0.0127	0.0074	0.0102	0.0047
COG3437	0.0000	0.9944	0.0018	0.9972	0.0009	0.9880	0.0044	0.9667	0.0098	0.8210	0.0568
COG3439	0.0000	0.4771	0.1004	0.4629	0.1588	0.1648	0.0909	0.0780	0.0431	0.0254	0.0132
COG3440	0.0000	0.0754	0.0272	0.0489	0.0148	0.0466	0.0141	0.0276	0.0100	0.0254	0.0097
COG3442	0.0000	0.0433	0.0430	0.0352	0.0348	0.0448	0.0358	0.0107	0.0131	0.0038	0.0038
COG3443	0.0000	0.0018	0.0033	0.0019	0.0038	0.0013	0.0026	0.0010	0.0021	0.0017	0.0030
COG3444	0.0200	0.6729	0.2283	0.9753	0.0181	0.4318	0.1838	0.0705	0.0363	0.0880	0.0759
COG3445	0.0000	0.0015	0.0009	0.0026	0.0016	0.0006	0.0004	0.0003	0.0002	0.0001	0.0001
COG3447	0.0000	0.0389	0.0165	0.0503	0.0210	0.0171	0.0059	0.0069	0.0043	0.0036	0.0025
COG3448	0.0000	0.4105	0.1528	0.3671	0.1564	0.4679	0.1340	0.3988	0.0718	0.1064	0.0343
COG3449	0.0000	0.0584	0.0264	0.0547	0.0264	0.0266	0.0089	0.0210	0.0054	0.0134	0.0041
COG3450	0.0000	0.2368	0.1117	0.2381	0.1150	0.3214	0.1153	0.3233	0.0993	0.1962	0.0877
COG3451	0.0000	0.0180	0.0086	0.0113	0.0056	0.0116	0.0073	0.0194	0.0147	0.0537	0.0304
