COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG1754	0.0000	0.0123	0.0181	0.0834	0.0720	0.0215	0.0368	0.0108	0.0172	0.0083	0.0127
COG1755	0.0000	0.0072	0.0044	0.2539	0.2188	0.0133	0.0072	0.0055	0.0031	0.0047	0.0031
COG1756	0.0000	0.0034	0.0016	0.0046	0.0023	0.0036	0.0035	0.0026	0.0025	0.0025	0.0020
COG1757	0.9931	0.1470	0.2530	0.7098	0.2345	0.2788	0.2708	0.2248	0.2744	0.2309	0.2664
COG1758	0.9998	0.5599	0.3471	0.4486	0.4060	0.4583	0.3619	0.6729	0.3194	0.7265	0.3291
COG1759	0.0000	0.0154	0.0126	0.0122	0.0073	0.0080	0.0077	0.0097	0.0104	0.0085	0.0116
COG1760	0.8609	0.1199	0.2194	0.2289	0.2471	0.2305	0.2655	0.2005	0.2546	0.1999	0.2487
COG1761	0.0000	0.0008	0.0008	0.0008	0.0007	0.0008	0.0013	0.0007	0.0010	0.0007	0.0008
COG1762	1.0000	0.9520	0.0875	0.9991	0.0017	0.9670	0.0759	0.9493	0.1020	0.9709	0.0615
COG1763	0.9996	0.9793	0.0136	0.9776	0.0194	0.9839	0.0123	0.9594	0.0347	0.9476	0.0560
COG1764	0.3631	0.0920	0.1849	0.3776	0.2669	0.3091	0.2413	0.2353	0.2554	0.1630	0.2680
COG1765	1.0000	0.9880	0.0110	0.9999	0.0002	0.9948	0.0070	0.9851	0.0151	0.9746	0.0227
COG1766	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0001	1.0000	0.0000	1.0000	0.0000
COG1767	0.0000	0.0127	0.0385	0.0326	0.0516	0.0430	0.1310	0.0359	0.1093	0.0232	0.0703
COG1768	0.0000	0.0669	0.1126	0.2143	0.3011	0.0977	0.1913	0.0554	0.1190	0.0251	0.0583
COG1769	0.0000	0.2956	0.2724	0.8607	0.2337	0.3512	0.2616	0.2593	0.2549	0.2189	0.2561
COG1770	0.0011	0.0128	0.0350	0.0678	0.1628	0.0068	0.0179	0.0025	0.0057	0.0034	0.0086
COG1771	0.0000	0.0013	0.0016	0.0023	0.0023	0.0010	0.0012	0.0010	0.0012	0.0008	0.0011
COG1772	0.0000	0.0015	0.0014	0.0039	0.0035	0.0014	0.0016	0.0013	0.0012	0.0010	0.0009
COG1773	1.0000	0.9897	0.0070	0.9862	0.0160	0.9952	0.0048	0.9873	0.0109	0.9852	0.0145
COG1774	1.0000	0.9995	0.0013	1.0000	0.0000	0.9992	0.0022	0.9995	0.0015	0.9993	0.0018
COG1775	1.0000	0.9514	0.1153	0.9926	0.0110	0.9681	0.0731	0.9547	0.1025	0.9313	0.1492
COG1776	1.0000	0.9993	0.0012	0.9998	0.0003	0.9994	0.0012	0.9995	0.0006	0.9991	0.0010
COG1777	0.0012	0.0139	0.0198	0.0785	0.0939	0.0058	0.0091	0.0036	0.0055	0.0035	0.0047
COG1778	0.9998	0.7215	0.1526	0.5376	0.2155	0.5535	0.2083	0.5393	0.1884	0.7274	0.1664
COG1779	0.0000	0.0026	0.0016	0.0027	0.0015	0.0023	0.0023	0.0024	0.0023	0.0022	0.0019
COG1780	0.0012	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG1781	0.0188	0.0068	0.0133	0.0056	0.0073	0.0099	0.0166	0.0015	0.0031	0.0009	0.0016
COG1782	0.0000	0.0102	0.0109	0.0087	0.0079	0.0121	0.0206	0.0090	0.0155	0.0094	0.0141
COG1783	0.0000	0.0033	0.0030	0.0016	0.0014	0.0037	0.0024	0.0028	0.0015	0.0031	0.0016
COG1784	0.1727	0.3583	0.2455	0.8341	0.1512	0.5427	0.2379	0.5532	0.2369	0.5312	0.2340
COG1785	0.9977	0.6620	0.2010	0.9523	0.0416	0.8317	0.1533	0.8140	0.1252	0.7832	0.1524
COG1786	0.0000	0.0233	0.0101	0.0883	0.0757	0.0314	0.0152	0.0134	0.0069	0.0115	0.0064
COG1787	0.0014	0.1861	0.1271	0.4517	0.1867	0.1179	0.0667	0.0926	0.0601	0.0513	0.0352
COG1788	0.9270	0.3640	0.2816	0.4087	0.4164	0.4938	0.2873	0.6249	0.2359	0.5865	0.2035
COG1790	0.0000	0.0028	0.0026	0.0057	0.0054	0.0028	0.0027	0.0019	0.0020	0.0015	0.0016
COG1791	0.0000	0.0005	0.0004	0.0006	0.0007	0.0004	0.0004	0.0004	0.0004	0.0007	0.0006
COG1792	0.9998	0.9996	0.0008	0.9997	0.0005	0.9997	0.0009	0.9970	0.0089	0.9984	0.0041
COG1793	0.9988	0.5189	0.1877	0.8148	0.2195	0.7057	0.1871	0.6428	0.1965	0.5490	0.2046
COG1794	0.0735	0.2453	0.2440	0.7973	0.1173	0.5231	0.2175	0.4549	0.2203	0.1306	0.2099
COG1795	0.0000	0.0003	0.0003	0.0002	0.0002	0.0003	0.0003	0.0003	0.0002	0.0003	0.0003
COG1796	0.9997	0.6249	0.1761	0.8973	0.1004	0.7011	0.1644	0.6046	0.1822	0.5345	0.1944
COG1797	0.9875	0.6256	0.1896	0.9216	0.1190	0.9032	0.1428	0.7560	0.1706	0.7624	0.1512
COG1798	0.0000	0.0028	0.0031	0.0021	0.0022	0.0030	0.0059	0.0023	0.0039	0.0022	0.0032
COG1799	0.6752	0.5679	0.4128	0.5828	0.4458	0.6456	0.4178	0.6942	0.3606	0.5812	0.3882
COG1800	0.0000	0.2517	0.1250	0.6797	0.2148	0.2324	0.1082	0.1941	0.0973	0.1631	0.0753
COG1801	0.9991	0.9894	0.0185	0.9951	0.0075	0.9907	0.0186	0.9843	0.0277	0.9832	0.0252
COG1802	0.8896	0.6133	0.2333	0.9068	0.1078	0.8198	0.2103	0.8396	0.1635	0.7795	0.1830
COG1803	0.6798	0.4244	0.2337	0.6188	0.2022	0.6216	0.1848	0.5389	0.1902	0.5827	0.1606
COG1804	1.0000	0.7092	0.1743	0.9139	0.1436	0.7334	0.2253	0.6926	0.2120	0.6521	0.1988
COG1805	0.0000	0.0113	0.0263	0.0658	0.0804	0.0097	0.0235	0.0056	0.0140	0.0064	0.0153
COG1806	0.2670	0.3913	0.2434	0.8067	0.2036	0.5309	0.2598	0.5112	0.2380	0.3869	0.2514
COG1807	0.0000	0.9110	0.0825	0.9939	0.0059	0.9476	0.0533	0.8676	0.1184	0.7940	0.1760
COG1808	0.0000	0.0401	0.0307	0.0880	0.1058	0.0346	0.0246	0.0293	0.0273	0.0390	0.0419
COG1809	0.0000	0.0372	0.0456	0.6219	0.2808	0.0526	0.0379	0.0215	0.0312	0.0170	0.0320
COG1810	0.0000	0.2876	0.0919	0.5419	0.1961	0.3398	0.1056	0.2106	0.0534	0.1277	0.0362
COG1811	0.1197	0.8657	0.1780	0.9959	0.0066	0.9570	0.0773	0.9683	0.0496	0.9481	0.0594
COG1812	0.0000	0.2992	0.1641	0.4378	0.2392	0.3320	0.1793	0.2795	0.1493	0.1547	0.0912
COG1813	0.0886	0.2451	0.1619	0.4961	0.1677	0.5155	0.1763	0.5132	0.1809	0.0605	0.0751
COG1814	0.9987	0.3658	0.1041	0.4959	0.2104	0.3881	0.1238	0.3947	0.1226	0.2918	0.0930
COG1815	1.0000	0.9997	0.0007	0.9999	0.0002	0.9989	0.0033	0.9997	0.0007	0.9996	0.0008
COG1816	1.0000	0.5909	0.2552	0.8296	0.1083	0.7300	0.2075	0.7028	0.2262	0.6519	0.2433
COG1817	0.0000	0.1994	0.1261	0.4284	0.2029	0.1749	0.1185	0.0980	0.0752	0.1103	0.0627
COG1818	0.0000	0.1208	0.0460	0.2255	0.1117	0.0885	0.0670	0.0602	0.0454	0.0465	0.0294
COG1819	0.6689	0.2985	0.2380	0.6919	0.2353	0.5145	0.2736	0.3924	0.2654	0.3507	0.2565
COG1820	0.9974	0.8496	0.1363	0.9886	0.0250	0.9658	0.0323	0.8915	0.0780	0.8248	0.1265
COG1821	0.0000	0.0051	0.0025	0.0060	0.0044	0.0074	0.0045	0.0065	0.0050	0.0052	0.0039
COG1822	0.0000	0.0026	0.0023	0.0056	0.0044	0.0025	0.0019	0.0024	0.0021	0.0020	0.0017
COG1823	0.0000	0.0005	0.0010	0.0022	0.0038	0.0006	0.0014	0.0003	0.0006	0.0003	0.0006
COG1824	0.0000	0.0162	0.0085	0.0262	0.0212	0.0098	0.0073	0.0095	0.0055	0.0101	0.0060
COG1825	1.0000	0.9999	0.0001	1.0000	0.0001	0.9999	0.0001	0.9999	0.0002	0.9999	0.0002
COG1826	1.0000	0.9851	0.0142	0.9964	0.0065	0.9817	0.0199	0.9742	0.0207	0.9715	0.0232
COG1827	0.0016	0.1899	0.1468	0.5044	0.3327	0.1585	0.1087	0.0752	0.0591	0.0395	0.0301
COG1828	0.9998	0.7124	0.2073	0.5291	0.2966	0.8066	0.1420	0.7708	0.1376	0.7434	0.1545
COG1829	0.0000	0.0081	0.0042	0.0141	0.0103	0.0064	0.0056	0.0053	0.0035	0.0051	0.0028
COG1830	0.9992	0.9191	0.0609	0.9888	0.0078	0.9500	0.0341	0.9213	0.0558	0.9020	0.0647
COG1831	0.0000	0.0037	0.0012	0.0152	0.0109	0.0059	0.0034	0.0045	0.0023	0.0031	0.0016
COG1832	1.0000	0.9469	0.0544	0.9996	0.0008	0.9785	0.0261	0.9446	0.0403	0.9259	0.0498
COG1833	0.9224	0.9586	0.0571	0.9816	0.0185	0.9736	0.0383	0.9719	0.0375	0.9579	0.0475
COG1834	0.3782	0.2503	0.2170	0.6695	0.1846	0.5122	0.3307	0.4403	0.2968	0.3689	0.2731
COG1835	0.9986	0.0328	0.0875	0.1248	0.2265	0.1065	0.2848	0.0794	0.1976	0.0484	0.1232
COG1836	0.0000	0.3784	0.2351	0.7951	0.2934	0.5434	0.2913	0.3110	0.2104	0.2326	0.1495
COG1837	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0001
COG1838	1.0000	0.9994	0.0005	0.9991	0.0009	0.9991	0.0005	0.9994	0.0007	0.9992	0.0013
COG1839	0.3324	0.9876	0.0139	0.9882	0.0163	0.9953	0.0064	0.9946	0.0044	0.9953	0.0040
COG1840	1.0000	0.5400	0.3037	0.9771	0.0283	0.8271	0.1521	0.7089	0.2023	0.6928	0.1996
COG1841	1.0000	0.8904	0.1723	0.9734	0.0343	0.9191	0.1133	0.9036	0.1657	0.8568	0.2395
COG1842	0.9998	0.7122	0.2164	0.9931	0.0124	0.9200	0.1062	0.8706	0.1224	0.7596	0.1645
COG1843	1.0000	0.9991	0.0010	0.9995	0.0006	0.9983	0.0034	0.9992	0.0010	0.9988	0.0010
COG1844	0.0000	0.0011	0.0008	0.0029	0.0018	0.0010	0.0007	0.0010	0.0007	0.0007	0.0006
COG1845	0.9991	0.0068	0.0143	0.0041	0.0091	0.0801	0.1878	0.0298	0.0634	0.0746	0.1384
COG1846	0.0000	0.6296	0.1768	0.8922	0.2441	0.8002	0.1987	0.7097	0.1966	0.6367	0.2150
COG1847	1.0000	0.9999	0.0003	1.0000	0.0000	0.9999	0.0003	0.9998	0.0006	0.9996	0.0013
COG1848	1.0000	0.9994	0.0010	0.9999	0.0001	0.9995	0.0007	0.9995	0.0007	0.9982	0.0027
COG1849	0.0000	0.0031	0.0036	0.0022	0.0023	0.0034	0.0048	0.0030	0.0037	0.0031	0.0037
COG1850	0.0000	0.3440	0.1634	0.5987	0.2760	0.5323	0.2176	0.3348	0.1737	0.3365	0.1500
COG1851	0.0000	0.1641	0.0598	0.2399	0.0957	0.1001	0.0382	0.0964	0.0337	0.0979	0.0325
COG1852	0.9011	0.9875	0.0170	0.9942	0.0083	0.9815	0.0228	0.9801	0.0249	0.9657	0.0580
COG1853	1.0000	0.9728	0.0277	0.9818	0.0166	0.9753	0.0256	0.9477	0.0533	0.9443	0.0508
COG1854	0.0000	0.0003	0.0006	0.0004	0.0008	0.0004	0.0007	0.0003	0.0005	0.0005	0.0010
COG1855	0.0000	0.0065	0.0059	0.0068	0.0064	0.0054	0.0070	0.0044	0.0051	0.0045	0.0045
COG1856	0.0510	0.9353	0.0525	0.9921	0.0110	0.9888	0.0142	0.9827	0.0241	0.8490	0.0768
COG1857	0.5680	0.9434	0.0592	0.9944	0.0042	0.9647	0.0234	0.9689	0.0228	0.9536	0.0333
COG1858	0.9975	0.4203	0.2273	0.8958	0.0555	0.3946	0.2405	0.2776	0.2288	0.2835	0.2484
COG1859	0.0011	0.2120	0.1457	0.6215	0.1534	0.1030	0.0969	0.0779	0.0625	0.0617	0.0541
COG1860	0.0000	0.0021	0.0008	0.0041	0.0019	0.0030	0.0017	0.0022	0.0011	0.0019	0.0009
COG1861	0.9996	0.9348	0.0642	0.9839	0.0131	0.9163	0.0650	0.9115	0.0774	0.9376	0.0632
COG1862	0.9998	0.9801	0.0236	0.9756	0.0252	0.9633	0.0542	0.9585	0.0643	0.9675	0.0420
COG1863	0.9997	0.9983	0.0021	0.9997	0.0002	0.9998	0.0002	0.9997	0.0002	0.9997	0.0003
COG1864	0.0011	0.0481	0.0610	0.2100	0.2072	0.0364	0.0523	0.0186	0.0258	0.0179	0.0248
COG1865	0.0000	0.0695	0.0447	0.3764	0.1911	0.0811	0.0621	0.0458	0.0323	0.0412	0.0300
COG1866	0.9999	0.3988	0.1625	0.0368	0.0344	0.2284	0.1442	0.2919	0.1602	0.6108	0.1660
COG1867	0.0000	0.0246	0.0207	0.0248	0.0278	0.0155	0.0143	0.0143	0.0128	0.0148	0.0125
COG1868	1.0000	1.0000	0.0001	1.0000	0.0000	0.9999	0.0002	1.0000	0.0001	1.0000	0.0001
COG1869	0.0000	0.0471	0.0881	0.4474	0.2028	0.1608	0.1735	0.0696	0.1174	0.0575	0.0993
COG1871	1.0000	0.9937	0.0075	0.9965	0.0048	0.9930	0.0071	0.9947	0.0056	0.9929	0.0067
COG1872	0.9998	0.9490	0.0353	0.8898	0.0809	0.8982	0.0526	0.9448	0.0318	0.9209	0.0382
COG1873	0.0000	0.0606	0.1011	0.1465	0.2125	0.1308	0.1642	0.0923	0.1277	0.0611	0.1053
COG1874	0.9998	0.8883	0.1767	0.9948	0.0114	0.9408	0.1231	0.9082	0.1308	0.8095	0.1608
COG1875	0.9996	0.8785	0.1070	0.9687	0.0473	0.8535	0.1146	0.8203	0.1598	0.9294	0.0640
COG1876	0.1752	0.0600	0.1047	0.1893	0.2214	0.1784	0.2501	0.1616	0.2316	0.1440	0.2370
COG1877	1.0000	0.5466	0.1620	0.4191	0.1746	0.6349	0.1371	0.7021	0.1197	0.6598	0.1455
COG1878	1.0000	0.9799	0.0288	0.9996	0.0005	0.9934	0.0091	0.9759	0.0274	0.9520	0.0474
COG1879	0.9999	0.6296	0.2993	0.9921	0.0233	0.9150	0.1585	0.8193	0.2541	0.7237	0.2747
COG1880	0.0000	0.0579	0.0208	0.1021	0.0580	0.0682	0.0336	0.0354	0.0150	0.0234	0.0080
COG1881	0.9999	0.6765	0.1251	0.6735	0.1625	0.5782	0.1735	0.6259	0.1375	0.6365	0.1256
COG1882	0.7549	0.8336	0.1684	0.9984	0.0017	0.9165	0.1207	0.8490	0.1554	0.7914	0.1873
COG1883	0.9998	0.8168	0.2461	0.8623	0.2609	0.9222	0.0959	0.9558	0.0547	0.9506	0.0676
COG1884	1.0000	0.8782	0.1338	0.9405	0.1079	0.9650	0.0361	0.9588	0.0319	0.9510	0.0519
COG1885	0.0000	0.0007	0.0003	0.0022	0.0012	0.0011	0.0007	0.0008	0.0004	0.0006	0.0003
COG1886	1.0000	0.0280	0.0341	0.0229	0.0400	0.0210	0.0328	0.0134	0.0157	0.0252	0.0284
COG1887	0.2787	0.0491	0.0370	0.0402	0.0268	0.2389	0.1399	0.2175	0.1256	0.2174	0.1264
COG1888	0.0000	0.0321	0.0271	0.0661	0.0487	0.0359	0.0342	0.0259	0.0247	0.0211	0.0191
COG1889	0.0000	0.0041	0.0021	0.0250	0.0171	0.0046	0.0029	0.0032	0.0018	0.0029	0.0016
COG1890	0.0000	0.0023	0.0022	0.0022	0.0020	0.0027	0.0046	0.0021	0.0033	0.0020	0.0028
COG1891	0.0000	0.0098	0.0067	0.0202	0.0231	0.0190	0.0170	0.0117	0.0071	0.0100	0.0056
COG1892	0.0018	0.8220	0.1297	0.9554	0.0344	0.5336	0.2473	0.4829	0.2246	0.3477	0.2057
COG1893	0.9998	0.4599	0.1641	0.5762	0.2860	0.5491	0.2002	0.5695	0.1847	0.6230	0.1564
COG1894	1.0000	1.0000	0.0001	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG1895	0.9952	0.9831	0.0116	0.9859	0.0124	0.9853	0.0118	0.9781	0.0164	0.9729	0.0192
COG1896	0.9999	0.2379	0.1631	0.1708	0.1667	0.2394	0.2168	0.2205	0.1540	0.4222	0.1366
COG1897	0.0000	0.0053	0.0111	0.0072	0.0089	0.0044	0.0095	0.0060	0.0123	0.0066	0.0129
COG1898	1.0000	0.9388	0.0675	0.9704	0.0352	0.9285	0.0675	0.9166	0.0692	0.9204	0.0602
COG1899	1.0000	0.9917	0.0223	0.9402	0.1667	0.9811	0.0409	0.9749	0.0500	0.9814	0.0355
COG1900	0.3442	0.9523	0.0462	0.9742	0.0440	0.9715	0.0448	0.9731	0.0408	0.9724	0.0426
COG1901	0.0000	0.0149	0.0259	0.0318	0.0501	0.0136	0.0254	0.0110	0.0208	0.0082	0.0144
COG1902	0.9999	0.8135	0.1417	0.9723	0.0301	0.9258	0.0992	0.8661	0.1382	0.7863	0.1719
COG1903	0.0296	0.0413	0.0293	0.7033	0.2623	0.5671	0.3569	0.0457	0.0438	0.0466	0.0372
COG1904	0.5937	0.2807	0.1822	0.5732	0.2659	0.5646	0.2957	0.4973	0.2677	0.2746	0.1869
COG1905	1.0000	1.0000	0.0001	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG1906	0.7480	0.9702	0.0254	0.9870	0.0072	0.9776	0.0182	0.9761	0.0229	0.9701	0.0317
COG1907	0.0000	0.0202	0.0124	0.0349	0.0238	0.0320	0.0209	0.0347	0.0260	0.0336	0.0319
COG1908	0.9989	0.9932	0.0189	0.9988	0.0027	0.9958	0.0103	0.9923	0.0186	0.9892	0.0259
COG1909	0.0000	0.0016	0.0012	0.0017	0.0015	0.0016	0.0019	0.0011	0.0012	0.0009	0.0008
COG1910	0.7038	0.4892	0.2612	0.7705	0.1573	0.6826	0.1986	0.5920	0.2110	0.5692	0.2271
COG1911	0.0000	0.0023	0.0036	0.0013	0.0026	0.0022	0.0052	0.0021	0.0046	0.0019	0.0038
COG1912	0.9990	0.9828	0.0224	0.9986	0.0023	0.9769	0.0317	0.9614	0.0485	0.9484	0.0623
COG1913	0.8182	0.8691	0.1119	0.8596	0.0978	0.7810	0.1635	0.7901	0.1747	0.8116	0.1581
COG1914	0.9998	0.3933	0.2739	0.6555	0.3445	0.6798	0.2387	0.6553	0.2166	0.5704	0.2315
COG1915	0.0000	0.5634	0.2209	0.8975	0.1433	0.7685	0.1466	0.5565	0.2006	0.4570	0.1944
COG1916	0.0636	0.4793	0.2282	0.9625	0.0700	0.7753	0.1918	0.7704	0.1875	0.3380	0.2629
COG1917	1.0000	0.9905	0.0065	0.9989	0.0008	0.9955	0.0033	0.9905	0.0072	0.9892	0.0095
COG1918	1.0000	0.9631	0.0977	0.9876	0.0243	0.9800	0.0570	0.9791	0.0568	0.9788	0.0525
COG1920	0.0015	0.1144	0.1387	0.3339	0.2419	0.0703	0.0694	0.0410	0.0394	0.0061	0.0074
COG1921	0.9998	0.9449	0.1409	0.9997	0.0003	0.9158	0.2056	0.8969	0.2521	0.8825	0.2652
COG1922	1.0000	0.9110	0.0506	0.9692	0.0263	0.9394	0.0422	0.9512	0.0324	0.9314	0.0389
COG1923	0.9998	0.9292	0.1038	0.9705	0.0321	0.9671	0.0419	0.9558	0.0592	0.8978	0.1353
COG1924	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG1925	0.9999	0.7447	0.2974	0.9645	0.0585	0.8752	0.1940	0.8141	0.2394	0.8498	0.2113
COG1926	0.9164	0.9671	0.0253	0.9897	0.0059	0.9806	0.0098	0.9479	0.0306	0.8777	0.0591
COG1927	0.0000	0.0019	0.0010	0.0032	0.0019	0.0021	0.0020	0.0013	0.0011	0.0010	0.0007
COG1928	0.0000	0.0210	0.0186	0.1874	0.0951	0.0829	0.0710	0.0454	0.0330	0.0162	0.0125
COG1929	0.9654	0.3592	0.2480	0.7489	0.2768	0.6559	0.2878	0.4255	0.2554	0.2758	0.2507
COG1930	0.0000	0.0102	0.0085	0.2229	0.1580	0.0390	0.0297	0.0096	0.0093	0.0079	0.0118
COG1931	0.0000	0.0006	0.0006	0.0007	0.0005	0.0008	0.0012	0.0007	0.0009	0.0006	0.0007
COG1932	0.9999	0.0385	0.0634	0.0345	0.0705	0.1182	0.2294	0.1305	0.1771	0.1622	0.1872
COG1933	0.0019	0.2294	0.0653	0.3318	0.1961	0.0731	0.0509	0.0582	0.0330	0.0716	0.0276
COG1934	0.9461	0.5172	0.3412	0.2622	0.3597	0.3711	0.3646	0.3517	0.3274	0.6000	0.2925
COG1935	0.0000	0.0021	0.0013	0.0058	0.0042	0.0022	0.0016	0.0016	0.0010	0.0012	0.0008
COG1936	0.0000	0.0120	0.0074	0.0397	0.0367	0.0132	0.0112	0.0088	0.0081	0.0072	0.0062
COG1937	0.9996	0.8575	0.1253	0.9651	0.0440	0.9547	0.0288	0.9272	0.0462	0.8748	0.0817
COG1938	0.0000	0.0018	0.0019	0.0036	0.0053	0.0016	0.0012	0.0018	0.0014	0.0014	0.0013
COG1939	0.1847	0.0484	0.0567	0.1199	0.2058	0.1453	0.1484	0.0959	0.0838	0.0770	0.0750
COG1940	1.0000	0.9953	0.0099	0.9999	0.0002	0.9991	0.0020	0.9975	0.0052	0.9973	0.0057
COG1941	0.9998	0.9980	0.0015	0.9977	0.0020	0.9943	0.0052	0.9949	0.0034	0.9954	0.0028
COG1942	0.9992	0.5110	0.1125	0.4261	0.2265	0.6183	0.1919	0.6287	0.1562	0.5508	0.1414
COG1943	1.0000	0.9962	0.0027	0.9999	0.0001	0.9986	0.0010	0.9963	0.0029	0.9899	0.0085
COG1944	0.0000	0.0331	0.0538	0.1402	0.1523	0.0592	0.0950	0.0296	0.0502	0.0359	0.0600
COG1945	1.0000	0.9754	0.0333	0.9700	0.0774	0.9150	0.1403	0.9202	0.0607	0.9115	0.0695
COG1946	0.0000	0.0001	0.0001	0.0005	0.0013	0.0002	0.0007	0.0001	0.0002	0.0001	0.0002
COG1947	1.0000	0.9978	0.0018	0.9618	0.0614	0.9996	0.0007	0.9997	0.0004	0.9996	0.0004
COG1948	0.0018	0.4300	0.1943	0.9093	0.0929	0.1721	0.1202	0.1061	0.0599	0.1051	0.0674
COG1949	0.0000	0.0009	0.0021	0.0039	0.0101	0.0004	0.0009	0.0005	0.0009	0.0004	0.0007
COG1950	0.9947	0.8583	0.2801	0.9774	0.0610	0.9454	0.1060	0.9538	0.0832	0.8694	0.1948
COG1951	1.0000	0.9953	0.0091	0.9971	0.0034	0.9923	0.0106	0.9937	0.0104	0.9909	0.0170
COG1952	0.0012	0.1041	0.2535	0.1788	0.3766	0.0367	0.0891	0.0425	0.1145	0.0415	0.1160
COG1953	0.0058	0.0487	0.1435	0.0962	0.2727	0.0459	0.1337	0.0296	0.0849	0.0168	0.0481
COG1954	0.0233	0.6477	0.2950	0.9749	0.0392	0.8900	0.1707	0.3081	0.2263	0.2678	0.1947
COG1955	0.0000	0.0056	0.0030	0.0081	0.0045	0.0068	0.0060	0.0054	0.0041	0.0041	0.0027
COG1956	0.8678	0.2383	0.2416	0.3248	0.2799	0.3285	0.2844	0.2992	0.2834	0.2891	0.2866
COG1957	0.9055	0.4868	0.2225	0.9429	0.0452	0.6328	0.2602	0.4077	0.2695	0.3146	0.2625
COG1958	0.0000	0.0087	0.0081	0.0112	0.0129	0.0115	0.0168	0.0068	0.0104	0.0065	0.0085
