COG_ID	input_prob	input_present	candidate	q_full_mean	q_full_sd	q_mask_neutral_mean	q_mask_neutral_sd	q_mask_absent_mean	q_mask_absent_sd	self_anchor_neutral	self_anchor_absent	residual_context	dropout_mean	dropout_consensus	anchor_support
COG1135	0.9998	1	1	0.386703	0.192391	0.166948	0.118727	0.0688807	0.0616072	0.219755	0.317823	-2.10257	0.574906	0.590625	0.012465
COG1137	1	1	1	0.999826	0.000278864	0.999399	0.000882308	0.998916	0.0015566	0.000427008	0.000910282	6.95557	0.994564	1	0.963783
COG1138	0.9786	1	1	0.693791	0.175226	0.518566	0.193222	0.388201	0.25264	0.175225	0.30559	0.143897	0.849304	0.8875	0.00819823
COG1139	0.9997	1	1	0.665545	0.140573	0.44859	0.176035	0.246971	0.14833	0.216955	0.418574	-0.285698	0.902954	0.965625	0.0136171
COG1140	0.0707	1	1	0.409719	0.254215	0.391707	0.256597	0.210316	0.227411	0.0180117	0.199403	0.444223	0.628131	0.703125	0.000266495
COG1141	1	1	1	0.971789	0.033821	0.911153	0.0828566	0.793313	0.176237	0.0606368	0.178476	2.25871	0.878883	0.94375	0.115894
COG1142	0.9997	1	1	0.976903	0.0168872	0.935167	0.02674	0.84177	0.0674047	0.0417365	0.135133	2.90755	0.830971	0.9375	0.198177
COG1143	1	1	1	0.999996	5.28892e-06	0.99998	2.27637e-05	0.999942	5.43021e-05	1.60336e-05	5.46575e-05	9.02281	0.999756	1	0.986391
COG1144	0.9998	1	1	0.993974	0.0125568	0.96769	0.074572	0.898615	0.192859	0.026284	0.0953591	4.22143	0.345516	0.315625	0.256742
COG1145	1	1	1	0.998842	0.00293641	0.998467	0.00319234	0.997916	0.00261534	0.000374794	0.000925899	6.44316	0.998384	1	0.962981
COG1146	1	1	1	0.997048	0.0042438	0.993272	0.00831215	0.989344	0.012294	0.00377554	0.00770354	4.03794	0.998959	1	0.995434
COG1148	1	1	1	0.999833	0.000128249	0.999309	0.000682637	0.996656	0.00355167	0.000523388	0.00317699	7.03087	0.989771	1	0.998175
COG1149	1	1	1	0.999708	0.000739956	0.999337	0.00135269	0.998017	0.00252138	0.000370622	0.00169039	7.9819	0.979307	1	0.993749
COG1150	0.9991	1	1	0.998505	0.0030269	0.995613	0.00570271	0.982902	0.0170477	0.00289297	0.0156039	6.32826	0.857947	0.903125	0.986284
COG1152	0.0844	1	1	0.669098	0.129999	0.647197	0.131172	0.379426	0.119285	0.0219016	0.289672	2.94256	0.0747675	0	0.0462463
COG1154	1	1	1	0.558904	0.281816	0.445692	0.267291	0.295378	0.237885	0.113212	0.263526	-1.92859	0.843018	0.909375	0.208394
COG1155	1	1	1	0.999646	0.000712101	0.996938	0.00529748	0.989055	0.0199462	0.0027079	0.0105904	5.89145	0.915493	0.93125	0.966067
COG1156	1	1	1	0.999162	0.00173132	0.995654	0.00669925	0.986537	0.0148501	0.00350809	0.0126257	5.69192	0.915071	0.94375	0.951593
COG1157	1	1	1	0.99979	0.000210019	0.999201	0.00134877	0.997333	0.00594027	0.000589371	0.00245661	6.35508	0.998609	1	0.993426
COG1158	1	1	1	0.999892	0.000241751	0.99978	0.00033436	0.999595	0.000533254	0.000112355	0.00029707	6.6692	0.998963	1	0.973273
COG1159	1	1	1	0.978938	0.0328067	0.959084	0.0723674	0.924498	0.126681	0.0198547	0.0544403	1.22364	0.993711	1	0.0255241
COG1160	1	1	1	0.996166	0.00621535	0.992353	0.010452	0.978466	0.0398866	0.00381243	0.0176995	1.93667	0.995467	1	0.953441
COG1161	0.843	1	1	0.392694	0.308403	0.238698	0.268463	0.105309	0.142479	0.153996	0.287385	-1.45523	0.26881	0.240625	0.0713002
COG1162	1	1	1	0.697966	0.228443	0.560823	0.25839	0.406621	0.2749	0.137143	0.291344	-1.05081	0.994598	1	0.0459554
COG1163	0.0154	1	1	0.934866	0.0800095	0.933768	0.0806333	0.80635	0.160797	0.00109786	0.128516	4.09105	0.211181	0.065625	0.0847094
COG1164	1	1	1	0.917786	0.0761916	0.782389	0.132427	0.672962	0.176754	0.135397	0.244824	0.781801	0.993573	1	0.0360658
COG1166	0.5525	1	1	0.14163	0.175018	0.0800548	0.109138	0.0305847	0.0450965	0.0615753	0.111045	-1.80042	0.408269	0.3625	0.000550237
COG1167	1	1	1	0.824257	0.152723	0.70454	0.188551	0.549755	0.232661	0.119717	0.274501	-0.201076	0.997194	1	0.0176297
COG1168	0.7369	1	1	0.0359245	0.0240414	0.0162263	0.0117908	0.00568637	0.00415252	0.0196983	0.0302382	-4.56047	0.351553	0.33125	0.00663996
COG1171	1	1	1	0.122438	0.187791	0.0525285	0.0853969	0.0170248	0.0240695	0.0699096	0.105413	-4.70182	0.921301	0.984375	0.00714921
COG1172	0.7995	1	1	0.54648	0.275164	0.382706	0.283758	0.255696	0.277992	0.163774	0.290784	-0.592395	0.96076	0.996875	0.933417
COG1173	1	1	1	0.999209	0.00171224	0.996982	0.00621382	0.994584	0.0112663	0.00222617	0.00462478	4.32549	0.998052	1	0.994397
COG1174	0.1072	1	1	0.36788	0.232504	0.346765	0.22699	0.185386	0.156148	0.0211149	0.182494	-0.465141	0.771521	0.8875	0.000762662
COG1175	1	1	1	0.998932	0.00167013	0.994706	0.00824609	0.992471	0.0102137	0.00422668	0.0064615	4.61296	0.998655	1	0.978758
COG1176	0.7552	1	1	0.165878	0.275626	0.113824	0.237346	0.0577856	0.13064	0.0520532	0.108092	-2.71529	0.797403	0.853125	0.00380397
COG1177	0.9716	1	1	0.151194	0.262953	0.0802134	0.179699	0.0319361	0.0711614	0.0709808	0.119258	-3.30652	0.790469	0.825	0.0060867
COG1178	0.9989	1	1	0.484569	0.250207	0.292196	0.26704	0.198983	0.274765	0.192373	0.285586	-1.2192	0.925187	0.99375	0.0177707
COG1179	0.8494	1	1	0.0162676	0.0463836	0.00351382	0.00948924	0.000587302	0.00131055	0.0127538	0.0156803	-7.05919	0.22022	0.140625	0.00311508
COG1180	1	1	1	1	4.09931e-07	1	7.05504e-07	0.999999	1.23412e-06	1.19209e-07	4.17233e-07	13.7728	0.999956	1	0.998846
COG1181	1	1	1	0.999683	0.000415403	0.998824	0.00178172	0.996927	0.00591507	0.000858665	0.00275564	3.80934	0.9977	1	0.984573
COG1182	0.0187	1	1	0.02626	0.0643525	0.0255487	0.0625958	0.00516899	0.0118696	0.000711245	0.021091	-4.15103	0.289583	0.1625	0.00213935
COG1183	0.9974	1	1	0.622794	0.305363	0.503635	0.310466	0.410595	0.352377	0.119159	0.212199	-0.439043	0.947923	0.984375	0.00626076
COG1185	1	1	1	0.999942	8.50317e-05	0.999657	0.000637169	0.99824	0.00401043	0.00028491	0.00170225	4.04901	0.995993	1	0.997452
COG1186	1	1	1	0.998938	0.00162384	0.994969	0.00914158	0.980894	0.0409021	0.00396889	0.018044	1.59638	0.998059	1	0.987507
COG1187	1	1	1	0.962622	0.0296789	0.907704	0.0788825	0.792833	0.189215	0.0549179	0.169789	-0.551139	0.992425	1	0.123049
COG1188	0.9986	1	1	0.116503	0.198373	0.0439997	0.0721338	0.0126932	0.01444	0.0725033	0.10381	-4.56226	0.332674	0.2875	0.0101604
COG1189	1	1	1	0.98823	0.0101571	0.95681	0.0429473	0.92601	0.0689383	0.0314203	0.0622196	2.22401	0.942713	0.9875	0.9921
COG1190	1	1	1	0.996339	0.00539382	0.98914	0.0101076	0.974294	0.0346471	0.00719869	0.022045	2.45331	0.986217	1	0.996493
COG1191	1	1	1	0.999978	4.42936e-05	0.999936	0.000146137	0.999862	0.000254689	4.26173e-05	0.000116765	8.66971	0.997836	1	0.999002
COG1192	1	1	1	0.865976	0.155015	0.802972	0.175967	0.681942	0.264162	0.0630031	0.184034	-1.28278	0.998075	1	0.871498
COG1193	1	1	1	0.996446	0.00873666	0.992689	0.0192474	0.981588	0.0514951	0.00375706	0.0148575	4.33	0.997947	1	0.918665
COG1194	0.9992	1	1	0.0250687	0.059138	0.00540327	0.0112948	0.00129458	0.00210457	0.0196654	0.0237741	-7.27075	0.635942	0.671875	0.00218575
COG1195	1	1	1	0.563995	0.322594	0.452175	0.32271	0.314842	0.289784	0.11182	0.249154	-1.71788	0.95338	1	0.0327608
COG1196	1	1	1	0.99955	0.000259595	0.99821	0.000817838	0.995804	0.00283216	0.00133967	0.00374591	2.90309	0.999901	1	0.992077
COG1197	1	1	1	0.999588	0.000613382	0.998329	0.00342591	0.992952	0.0161224	0.00125921	0.0066365	3.12667	0.997229	1	0.926979
COG1198	1	1	1	0.994716	0.00624967	0.980521	0.0213669	0.938251	0.0615305	0.0141953	0.0564656	0.554141	0.982961	1	0.992745
COG1199	1	1	1	0.836803	0.215443	0.754242	0.222132	0.661386	0.249862	0.0825607	0.175416	0.34033	0.985824	1	0.0407844
COG1200	1	1	1	0.954337	0.0294839	0.916962	0.0665918	0.811146	0.168808	0.0373752	0.143191	-0.464426	0.922958	0.99375	0.184514
COG1201	0.9999	1	1	0.713073	0.160032	0.55791	0.153893	0.356892	0.126543	0.155163	0.356181	-0.208781	0.915699	0.990625	0.00725743
COG1203	1	1	1	0.998518	0.00318664	0.997136	0.00531123	0.996823	0.00618767	0.00138253	0.00169528	7.04215	0.993931	1	0.915866
COG1205	1	1	1	0.94642	0.0547423	0.863018	0.113889	0.711602	0.157119	0.083402	0.234818	2.9201	0.729882	0.7875	0.00471137
COG1206	0.9999	1	1	0.903417	0.129959	0.833193	0.181795	0.734504	0.239383	0.0702233	0.168913	1.64027	0.804252	0.88125	0.0789396
COG1207	1	1	1	0.999492	0.000684995	0.999041	0.00109185	0.998645	0.00155531	0.000451028	0.000846863	5.16908	0.993696	1	0.978481
COG1208	1	1	1	0.91089	0.100419	0.856381	0.10486	0.792556	0.14011	0.0545088	0.118333	0.651796	0.990649	1	0.118243
COG1209	1	1	1	0.94955	0.0533775	0.864631	0.118548	0.796448	0.187179	0.0849186	0.153102	0.750263	0.993165	1	0.025899
COG1210	1	1	1	0.66878	0.276104	0.507951	0.293458	0.395996	0.311118	0.160829	0.272784	-0.835884	0.928928	0.984375	0.10285
COG1211	1	1	1	0.752264	0.170586	0.567166	0.205832	0.413616	0.249532	0.185098	0.338648	-0.579716	0.788135	0.859375	0.200922
COG1212	0.9997	1	1	0.605245	0.322112	0.47462	0.376253	0.391351	0.394267	0.130625	0.213894	-0.198275	0.937898	0.984375	0.0256122
COG1213	0.9713	1	1	0.49042	0.157548	0.221807	0.0743609	0.0843072	0.0419784	0.268614	0.406113	-0.605763	0.445976	0.45	0.00546125
COG1214	1	1	1	0.998043	0.00204172	0.992805	0.0101023	0.980808	0.0370238	0.00523823	0.0172353	2.40837	0.996208	1	0.962977
COG1217	1	1	1	0.242343	0.258023	0.134476	0.24092	0.0675431	0.138393	0.107867	0.1748	-4.29635	0.980614	1	0.00615372
COG1218	0.9627	1	1	0.12951	0.220179	0.0564759	0.10909	0.0178044	0.0300398	0.0730342	0.111706	-3.26169	0.439692	0.4375	0.00370617
COG1219	1	1	1	0.990732	0.00901273	0.979595	0.0199892	0.955985	0.0516643	0.011137	0.034747	1.58234	0.986405	1	0.990171
COG1220	1	1	1	0.998706	0.00221923	0.997128	0.00318169	0.995761	0.00344037	0.00157809	0.00294507	5.69605	0.980205	0.996875	0.95586
COG1222	0.6841	1	1	0.574067	0.237408	0.421844	0.208992	0.221501	0.138344	0.152222	0.352565	0.318066	0.683366	0.734375	0.0069533
COG1225	1	1	1	0.978201	0.0297524	0.962817	0.046264	0.93087	0.0943678	0.0153837	0.0473309	1.82396	0.999476	1	0.0294649
COG1226	1	1	1	0.882823	0.102082	0.808956	0.133781	0.692912	0.198746	0.0738673	0.189911	0.837951	0.988317	1	0.0158421
COG1227	0.0327	1	1	0.00466512	0.00635231	0.00450737	0.00615112	0.00144798	0.00207588	0.000157753	0.00321714	-5.1991	0.0756136	0.00625	0.00358243
COG1228	1	1	1	0.966189	0.0416502	0.954068	0.0549408	0.91947	0.107876	0.0121201	0.046719	2.28831	0.998269	1	0.694505
COG1230	1	1	1	0.897835	0.0601909	0.793057	0.118667	0.64037	0.194475	0.104778	0.257465	0.826528	0.951298	1	0.00660821
COG1231	0.068	1	1	0.125239	0.180235	0.118597	0.174032	0.0454844	0.0752904	0.00664197	0.0797548	-1.97172	0.685691	0.821875	0.000241748
COG1232	0.9999	1	1	0.904723	0.0696535	0.797243	0.116257	0.687822	0.170362	0.10748	0.216901	0.992363	0.977626	1	0.0099994
COG1233	1	1	1	0.931956	0.0678376	0.863185	0.125373	0.796677	0.194653	0.0687709	0.135278	1.58433	0.990644	1	0.0157778
COG1234	1	1	1	0.958348	0.0520652	0.918265	0.0977463	0.861713	0.175937	0.0400824	0.0966347	1.62289	0.988473	1	0.046063
COG1235	1	1	1	0.916098	0.0843653	0.823568	0.151112	0.72318	0.217343	0.0925294	0.192918	0.224431	0.988836	1	0.0499621
COG1236	1	1	1	0.985319	0.0150156	0.971959	0.0251249	0.959386	0.0339412	0.01336	0.0259333	3.24675	0.981508	1	0.952125
COG1237	1	1	1	0.995164	0.00661311	0.986313	0.0105751	0.959024	0.0189642	0.00885081	0.0361393	4.86018	0.956995	1	0.94839
COG1238	0.9967	1	1	0.297036	0.331427	0.207189	0.288346	0.107296	0.153252	0.0898472	0.18974	-1.45415	0.612987	0.615625	0.0142048
COG1239	0.9087	1	1	0.23647	0.11416	0.104048	0.0484936	0.0421364	0.0310311	0.132422	0.194334	-1.81589	0.633849	0.665625	0.00676082
COG1240	0.0115	1	1	0.174308	0.205183	0.172666	0.204234	0.0647876	0.0982658	0.00164171	0.10952	-0.143871	0.199248	0.0875	0.00343278
COG1242	0.995	1	1	0.988653	0.00943779	0.957064	0.0344842	0.920925	0.0650933	0.031589	0.0677277	3.72071	0.90359	0.95625	0.0112737
COG1243	0.0062	1	1	0.751176	0.196517	0.750248	0.196638	0.559804	0.244015	0.000927269	0.191372	1.95528	0.418876	0.378125	0.0561732
COG1244	0.0032	1	1	0.14301	0.103547	0.142479	0.103161	0.0406879	0.0260247	0.000530675	0.102322	0.00925935	0.20354	0.0625	0.000877574
COG1245	0.0059	1	1	0.594517	0.110958	0.592896	0.111004	0.316776	0.115238	0.0016216	0.277741	2.06412	0.0718588	0.003125	0.0167547
COG1246	1	1	1	0.951585	0.0410109	0.901928	0.0774653	0.812245	0.166426	0.0496569	0.139341	2.16123	0.968887	1	0.804476
COG1247	0.9993	1	1	0.140725	0.26641	0.0924684	0.222085	0.0461784	0.116843	0.0482566	0.0945466	-3.35475	0.938934	0.996875	0.00308067
COG1249	1	1	1	0.999957	6.95459e-05	0.999889	0.000209483	0.999838	0.000352563	6.86646e-05	0.000119567	7.71987	0.999981	1	0.997449
COG1250	1	1	1	0.663292	0.236628	0.517053	0.247732	0.369626	0.255769	0.146239	0.293666	-0.526838	0.944164	0.996875	0.00424257
COG1251	1	1	1	0.990007	0.00797825	0.978108	0.0107988	0.960649	0.0254068	0.0118991	0.0293587	3.59938	0.972333	1	0.907846
COG1252	0.9997	1	1	0.395807	0.223655	0.232775	0.185049	0.112766	0.0984722	0.163032	0.283041	-1.62328	0.965969	1	0.00627329
COG1253	1	1	1	0.995524	0.0062885	0.987316	0.0178292	0.972997	0.0383975	0.0082078	0.0225266	2.01347	0.999344	1	0.991612
COG1254	1	1	1	0.999663	0.000273758	0.998755	0.00108489	0.996445	0.00340238	0.000908017	0.003218	5.83668	0.994416	1	0.958151
COG1256	1	1	1	0.999914	0.000184262	0.999854	0.000228937	0.999741	0.000381722	6.08563e-05	0.000173867	8.75052	0.998765	1	0.993904
COG1257	0.6177	1	1	0.628782	0.298327	0.483265	0.263683	0.22669	0.19115	0.145517	0.402092	0.547793	0.717095	0.775	0.00116661
COG1259	0.9992	1	1	0.999499	0.00107566	0.998376	0.00323031	0.99575	0.00893639	0.0011223	0.0037483	6.4878	0.932761	0.978125	0.978415
COG1260	0.9835	1	1	0.737811	0.185334	0.535108	0.24816	0.36993	0.233928	0.202703	0.367881	0.693529	0.356157	0.325	0.0128202
COG1261	1	1	1	0.983568	0.0159591	0.95603	0.0407438	0.912407	0.0782721	0.0275383	0.071161	3.15944	0.884789	0.953125	0.95584
COG1262	1	1	1	0.919963	0.0880514	0.869024	0.147797	0.80437	0.218303	0.050939	0.115593	1.45668	0.998372	1	0.0076398
COG1263	0.0451	1	1	0.0599238	0.139918	0.0569622	0.133426	0.0154866	0.035205	0.00296162	0.0444372	-2.87169	0.294159	0.20625	0.0035368
COG1264	0.0451	1	1	0.00540713	0.00782756	0.00504966	0.00735814	0.00117877	0.00186178	0.000357473	0.00422836	-3.56107	0.00250238	0	0.000417414
COG1266	1	1	1	0.962318	0.0569504	0.936018	0.098617	0.893388	0.179802	0.0262998	0.0689294	1.37204	0.998409	1	0.0253359
COG1267	0.9991	1	1	0.861077	0.113941	0.74545	0.155539	0.564534	0.180335	0.115627	0.296542	0.809118	0.682124	0.746875	0.0277384
COG1268	0.9975	1	1	0.802872	0.167148	0.645647	0.180655	0.485739	0.216424	0.157225	0.317133	0.330101	0.852406	0.9375	0.0611407
COG1269	1	1	1	0.996615	0.00836857	0.99231	0.0129045	0.982063	0.0152674	0.00430548	0.0145523	4.75983	0.965039	0.9875	0.973949
COG1270	0.9986	1	1	0.620593	0.213254	0.472953	0.213842	0.308698	0.174746	0.147639	0.311895	-0.1885	0.928203	0.9625	0.0120441
COG1271	0.9998	1	1	0.603952	0.208948	0.454837	0.24929	0.309885	0.258625	0.149115	0.294067	-0.327818	0.969639	1	0.00580074
COG1272	0.9997	1	1	0.325472	0.290344	0.196626	0.290423	0.137934	0.284343	0.128846	0.187537	-1.6813	0.960275	0.990625	0.00185629
COG1273	0.0018	1	1	0.204972	0.119821	0.204614	0.119636	0.0771834	0.0453423	0.000357196	0.127788	-1.50871	0.307547	0.221875	0.00200968
COG1274	0.9991	1	1	0.79662	0.20262	0.635744	0.25423	0.47834	0.257841	0.160876	0.318279	0.712001	0.704461	0.73125	0.0345873
COG1276	0.044	1	1	0.0431681	0.0257945	0.0409852	0.0246281	0.0130589	0.00846877	0.0021829	0.0301092	-2.9328	0.102564	0.00625	0.000364152
COG1277	1	1	1	0.998305	0.00401096	0.998285	0.00303354	0.997827	0.00318536	2.0504e-05	0.000477791	5.77553	0.999829	1	0.952626
COG1278	1	1	1	0.979393	0.040616	0.951151	0.0896354	0.925479	0.127876	0.0282423	0.0539145	1.14097	0.998173	1	0.963915
COG1280	1	1	1	0.320276	0.321682	0.226575	0.295903	0.148258	0.226118	0.0937009	0.172018	-1.59262	0.972383	0.996875	0.0550683
COG1281	0.9875	1	1	0.368422	0.314476	0.257712	0.300832	0.168606	0.239751	0.110711	0.199816	-1.56619	0.889894	0.959375	0.000656983
COG1282	0.9986	1	1	0.13525	0.261281	0.0810594	0.188637	0.0416018	0.0999101	0.0541907	0.0936483	-2.7428	0.576555	0.6	0.00225783
COG1283	1	1	1	0.835999	0.105514	0.727531	0.132858	0.562912	0.183327	0.108468	0.273087	0.656371	0.899219	0.984375	0.0199529
COG1284	0.8089	1	1	0.211299	0.185751	0.101931	0.0867867	0.041581	0.0375039	0.109368	0.169718	-2.49076	0.619707	0.628125	0.0508607
COG1285	0.9998	1	1	0.862961	0.112627	0.758442	0.160762	0.621674	0.227828	0.104519	0.241287	0.670835	0.946888	0.99375	0.0158046
COG1286	0.9998	1	1	0.307725	0.297382	0.196427	0.243391	0.113313	0.166605	0.111299	0.194413	-1.81613	0.813729	0.9	0.0314026
COG1287	0.9999	1	1	0.657185	0.243307	0.439572	0.24579	0.259582	0.177508	0.217613	0.397603	-0.0281282	0.679614	0.715625	0.0208866
COG1288	0.0027	1	1	0.0388006	0.0316761	0.0386667	0.0315406	0.01173	0.00788773	0.000133879	0.0270706	-2.63099	0.421742	0.36875	0.00185646
COG1290	0.9991	1	1	0.239252	0.255503	0.154518	0.201049	0.0774057	0.106927	0.084734	0.161846	-2.47512	0.770294	0.828125	0.00917355
COG1291	1	1	1	0.999995	3.40076e-06	0.999989	5.82856e-06	0.999971	1.60328e-05	6.19888e-06	2.38419e-05	10.9046	0.999482	1	0.998746
COG1293	1	1	1	0.970864	0.0658312	0.954667	0.0866292	0.933126	0.124283	0.0161974	0.0377386	3.23595	0.992283	1	0.0385581
COG1294	0.9976	1	1	0.31289	0.311097	0.187099	0.253315	0.10466	0.165484	0.12579	0.20823	-1.55908	0.92492	0.984375	0.00294966
COG1295	1	1	1	0.222967	0.216127	0.118801	0.145236	0.055647	0.0701686	0.104166	0.16732	-3.35168	0.960464	0.996875	0.00406244
COG1296	0.3727	1	1	0.0464242	0.118525	0.0315065	0.0804521	0.00863378	0.0207723	0.0149177	0.0377905	-4.54774	0.687369	0.7625	0.00142335
COG1297	0.8634	1	1	0.579723	0.250478	0.409043	0.2512	0.258237	0.205842	0.17068	0.321486	0.402747	0.839494	0.95	0.0029672
COG1298	1	1	1	0.999993	4.82308e-06	0.999982	1.06345e-05	0.999943	3.08659e-05	1.07288e-05	4.93526e-05	10.2344	0.998482	1	0.999717
COG1299	0.7161	1	1	0.551216	0.266741	0.408239	0.259539	0.237725	0.199301	0.142977	0.313491	0.295236	0.587797	0.6125	0.00543103
COG1300	0.0265	1	1	0.745232	0.229933	0.742332	0.230996	0.615992	0.246022	0.00290012	0.129239	1.67396	0.823988	0.925	0.00368141
COG1301	1	1	1	0.145346	0.262943	0.0987336	0.226139	0.0563326	0.140761	0.046612	0.089013	-2.67453	0.893297	0.96875	0.009319
COG1302	0.9629	1	1	0.900892	0.21192	0.861133	0.268684	0.818089	0.316595	0.0397587	0.082803	2.23427	0.622319	0.63125	0.212788
COG1304	1	1	1	0.89674	0.118172	0.814674	0.143647	0.741274	0.188816	0.0820664	0.155466	1.05234	0.977131	0.99375	0.0267626
COG1305	1	1	1	0.984549	0.0198734	0.971267	0.047426	0.944114	0.097883	0.0132827	0.040435	2.08936	0.998877	1	0.077155
COG1306	0.9704	1	1	0.952116	0.0574295	0.884324	0.118551	0.765213	0.190879	0.0677915	0.186902	3.08025	0.666235	0.703125	0.0725619
COG1307	0.6238	1	1	0.60687	0.297209	0.484166	0.314258	0.370582	0.307992	0.122704	0.236288	0.0528214	0.634902	0.64375	0.0138971
COG1308	0.0521	1	1	0.758927	0.215853	0.749743	0.21779	0.513272	0.210405	0.00918442	0.245656	2.34088	0.486838	0.475	0.00313013
COG1310	0.9998	1	1	0.84224	0.160974	0.694597	0.198127	0.554696	0.217102	0.147643	0.287544	1.38089	0.79557	0.8625	0.0107256
COG1312	0.0093	1	1	0.0301627	0.0690162	0.0298295	0.0682427	0.0071322	0.0139715	0.00033327	0.0230305	-3.45159	0.289782	0.1875	0.000678122
COG1313	0.9998	1	1	0.999901	0.000129922	0.999631	0.000332274	0.99797	0.00209134	0.000270784	0.00193095	7.39124	0.887082	0.96875	0.986531
COG1314	1	1	1	0.830364	0.129523	0.673889	0.223363	0.512243	0.293819	0.156475	0.31812	-1.302	0.97359	1	0.13217
COG1315	1	1	1	0.9977	0.0041581	0.993417	0.00972837	0.985514	0.0136354	0.00428259	0.0121853	6.04585	0.922787	0.971875	0.985827
COG1316	1	1	1	0.952943	0.135188	0.927146	0.205541	0.905507	0.267659	0.0257976	0.047436	2.52067	0.900919	0.965625	0.13187
COG1317	1	1	1	0.995419	0.00376377	0.9912	0.00633872	0.98221	0.0216753	0.00421876	0.013209	4.61966	0.990156	1	0.480281
COG1319	1	1	1	0.985277	0.0165974	0.938571	0.0565806	0.882599	0.122887	0.0467059	0.102678	2.49198	0.949405	1	0.0102021
COG1320	0.9998	1	1	0.998594	0.00156704	0.995473	0.00390774	0.993955	0.00375495	0.00312161	0.00463867	6.00183	0.904421	0.93125	0.0130329
COG1321	1	1	1	0.973776	0.0383544	0.947431	0.0547463	0.903297	0.101079	0.0263451	0.0704784	2.12976	0.972741	0.996875	0.950361
COG1322	0.9998	1	1	0.0990485	0.0662193	0.0444022	0.0432432	0.0231924	0.0399869	0.0546463	0.075856	-4.19247	0.53805	0.546875	0.0742978
COG1323	0.088	1	1	0.0306805	0.0348725	0.0285796	0.0323887	0.0111231	0.0126485	0.00210096	0.0195574	-3.27681	0.00136637	0	0.0144845
COG1324	0.9998	1	1	0.997293	0.00154946	0.988685	0.00783858	0.966453	0.0247461	0.0086081	0.03084	4.31537	0.855614	0.940625	0.0725233
COG1327	1	1	1	0.796813	0.286963	0.745232	0.280721	0.660378	0.284091	0.0515807	0.136434	-0.769702	0.971265	1	0.0645756
COG1328	1	1	1	0.359894	0.230852	0.170357	0.163773	0.0874151	0.0843436	0.189537	0.272479	-1.66559	0.551358	0.546875	0.989327
COG1329	0.9999	1	1	0.935787	0.114195	0.882895	0.183822	0.768869	0.193882	0.0528916	0.166917	1.45572	0.88265	0.95	0.826656
COG1330	0.3006	1	1	0.117009	0.167733	0.0882075	0.13395	0.0297745	0.0474395	0.0288019	0.087235	-1.86643	0.273132	0.18125	0.00424379
COG1331	1	1	1	0.997237	0.00541475	0.995732	0.00594382	0.992707	0.0114747	0.00150472	0.00453025	5.3347	0.999441	1	0.0154483
COG1332	0.0348	1	1	0.981019	0.0277424	0.980142	0.0293397	0.939438	0.102678	0.000876665	0.0415802	6.34615	0.426345	0.39375	0.00915332
COG1333	0.9999	1	1	0.95061	0.0491679	0.843268	0.136665	0.711387	0.206654	0.107342	0.239223	2.16522	0.820308	0.884375	0.0498399
COG1334	1	1	1	0.999283	0.000498747	0.997877	0.0013225	0.993389	0.00547659	0.00140572	0.00589418	6.70014	0.885498	0.965625	0.0381298
COG1335	1	1	1	0.994635	0.0046751	0.991056	0.00705943	0.984035	0.0145487	0.0035792	0.0106003	3.37499	0.999512	1	0.981878
COG1336	0.0017	1	1	0.782731	0.212283	0.782493	0.212409	0.626735	0.254573	0.00023824	0.155996	3.91337	0.435308	0.3625	0.00622149
COG1337	0.9494	1	1	0.998914	0.00161653	0.995853	0.00725262	0.983929	0.0330666	0.00306118	0.0149851	6.94623	0.871189	0.953125	0.0266375
COG1338	1	1	1	0.99995	0.000119254	0.999792	0.000567773	0.999402	0.00167253	0.000158429	0.000547588	7.89619	0.997058	1	0.98638
COG1340	0.0012	1	1	0.0105139	0.00620632	0.0104939	0.00618947	0.00230486	0.000832947	1.9961e-05	0.00820903	-2.94784	0.014895	0	0.0010478
COG1341	0.0052	1	1	0.905237	0.0663487	0.904753	0.0666625	0.774895	0.168411	0.000483632	0.130342	5.87905	0.257513	0.121875	0.0182548
COG1342	0.9998	1	1	0.935854	0.0516357	0.823644	0.12108	0.618621	0.190853	0.112211	0.317233	2.34116	0.65013	0.65625	0.0822096
