family_id	COG_xref	P_root_omin1	P_root_omin4
arCOG10146	COG01273	0.9992	0.0454
arCOG02556	COG01520	0.9992	0.0035
arCOG01400	COG00500	0.9992	0.0303
arCOG00839	COG00454	0.9992	0.0923
arCOG04371	COG00187	0.9992	0.9205
arCOG10919	COG00035	0.9992	0.3392
arCOG02737	COG01433	0.9992	0.0007
arCOG04974	COG03836	0.9992	0.2902
arCOG03573	COG04198	0.9992	0.0376
arCOG03659	COG02971	0.9992	0.0168
arCOG02929	COG03794	0.9992	0.0045
arCOG03005	COG04997	0.9991	0.0201
arCOG03121	COG02212	0.9991	0.7752
arCOG08126	SC.00775	0.9991	0.0278
arCOG03067	COG00640	0.9991	0.0439
arCOG02264	COG01808	0.9991	0.8894
arCOG02661	COG01604	0.9991	0.0716
arCOG07957	COG02342	0.9991	0.0081
arCOG01774	COG00500	0.9991	0.0009
arCOG04367	COG00188	0.9991	0.9125
arCOG03626	COG04237	0.9991	0.0602
arCOG01727	COG00142	0.9991	0.5292
arCOG01044	COG01648	0.9991	0.4799
arCOG02435	COG03613	0.9991	0.0098
arCOG04469	COG01784	0.9991	0.7358
arCOG02592	COG00784	0.9991	0.0027
arCOG00977	COG02242	0.9990	0.1833
arCOG00648	COG02243	0.9990	0.1833
arCOG00645	COG02875	0.9990	0.1832
arCOG00651	COG02073	0.9990	0.1832
arCOG04383	COG01903	0.9990	0.2405
arCOG00760	COG02301	0.9990	0.1366
arCOG02247	COG02082	0.9990	0.0382
arCOG00554	COG01202	0.9990	0.9098
arCOG00778	COG02030	0.9990	0.0429
arCOG01870	COG01865	0.9990	0.7007
arCOG03232	COG05652	0.9990	0.0027
arCOG02720	COG01271	0.9990	0.0729
arCOG00697	COG00402	0.9990	0.0406
arCOG08932	COG01597	0.9990	0.1260
arCOG04470	COG00688	0.9989	0.8211
arCOG02412	COG01598	0.9989	0.6819
arCOG02093	COG00119	0.9989	0.0893
arCOG01330	COG02426	0.9989	0.7575
arCOG03640	COG00205	0.9989	0.0119
arCOG00019	COG02145	0.9989	0.2605
arCOG03524	COG05316	0.9989	0.5238
arCOG02882	COG01944	0.9989	0.1749
arCOG09457	COG05646	0.9989	0.0015
arCOG01577	COG02216	0.9989	0.0004
arCOG01321	COG00807	0.9989	0.9216
arCOG04896	COG01809	0.9989	0.0075
arCOG06815	COG02866	0.9989	0.0369
arCOG02838	COG03287	0.9989	0.0931
arCOG02059	COG02221	0.9988	0.0280
arCOG00961	COG01145	0.9988	0.0364
arCOG00360	COG03366	0.9988	0.3839
arCOG00154	COG02182	0.9988	0.0119
arCOG00429	COG01107	0.9988	0.8012
arCOG01967	COG02074	0.9988	0.6712
arCOG04100	COG01960	0.9988	0.0040
arCOG02986	COG01268	0.9988	0.5418
arCOG00160	COG03833	0.9987	0.0117
arCOG00625	COG02239	0.9987	0.0395
arCOG02508	COG03291	0.9987	0.0818
arCOG04416	COG03365	0.9987	0.8624
arCOG00567	COG05305	0.9987	0.0148
arCOG04328	COG04028	0.9987	0.0022
arCOG03147	COG01372	0.9987	0.0114
arCOG03181	COG01846	0.9986	0.0039
arCOG04389	SC.00448	0.9986	0.2820
arCOG02486	COG01305	0.9986	0.0121
arCOG02639	COG05561	0.9986	0.0626
arCOG01581	COG01522	0.9986	0.0330
arCOG09612	SC.00239	0.9986	0.0373
arCOG06126	COG01811	0.9986	0.0055
arCOG03396	COG01657	0.9986	0.0394
arCOG00221	COG01840	0.9986	0.1451
arCOG02869	COG02761	0.9986	0.0015
arCOG07571	SC.00725	0.9986	0.0022
arCOG05632	COG02391	0.9986	0.0031
arCOG04052	COG04756	0.9985	0.0074
arCOG03269	SC.00029	0.9985	0.0324
arCOG08092	COG02259	0.9985	0.0096
arCOG04809	COG00642	0.9985	0.0041
arCOG02565	COG05276	0.9985	0.0191
arCOG03116	COG01430	0.9985	0.0015
arCOG04627	COG00451	0.9985	0.0035
arCOG02665	COG01769	0.9985	0.0623
arCOG03280	COG01449	0.9985	0.0328
arCOG04024	SC.00124	0.9984	0.0052
arCOG03772	COG04345	0.9984	0.0138
arCOG03015	COG00702	0.9984	0.0001
arCOG04808	COG01785	0.9984	0.0120
arCOG06125	COG03246	0.9984	0.0861
arCOG00883	COG00553	0.9983	0.0192
arCOG01850	COG00110	0.9983	0.0521
arCOG03889	COG03465	0.9983	0.0008
arCOG04936	COG00463	0.9983	0.0214
arCOG00955	COG00535	0.9983	0.1660
arCOG06110	COG05658	0.9983	0.0048
arCOG04634	COG01472	0.9982	0.0131
arCOG01166	COG00323	0.9981	0.5453
arCOG01480	COG00053	0.9981	0.0023
arCOG02039	COG01502	0.9980	0.2173
arCOG04056	COG00640	0.9980	0.7211
arCOG15275	COG00037	0.9980	0.0505
arCOG00634	COG02239	0.9979	0.0113
arCOG04650	COG01845	0.9979	0.0026
arCOG02951	COG00296	0.9978	0.0001
arCOG00802	COG01074	0.9978	0.0842
arCOG02824	COG00138	0.9978	0.3586
arCOG03286	COG03387	0.9978	0.0038
arCOG08211	SC.00448	0.9978	0.5270
arCOG03370	COG04809	0.9978	0.3433
arCOG01613	COG04032	0.9978	0.0340
arCOG03317	COG03344	0.9978	0.0015
arCOG00274	COG00697	0.9978	0.3831
arCOG04806	COG01359	0.9977	0.0098
arCOG04782	COG01842	0.9977	0.0084
arCOG01658	COG01073	0.9977	0.0018
arCOG04349	COG03374	0.9977	0.0062
arCOG03303	COG00614	0.9977	0.4322
arCOG03570	COG00500	0.9977	0.0010
arCOG06306	COG00667	0.9977	0.0162
arCOG06569	COG02343	0.9977	0.0058
arCOG07805	COG03049	0.9976	0.0480
arCOG01637	COG00500	0.9976	0.0232
arCOG00442	COG02425	0.9976	0.0085
arCOG01310	SC.00272	0.9976	0.0771
arCOG03965	COG03335	0.9975	0.0260
arCOG00715	COG01848	0.9975	0.0024
arCOG04805	COG02156	0.9975	0.0001
arCOG06807	COG01138	0.9975	0.0208
arCOG04484	COG05658	0.9974	0.0063
arCOG00893	COG01831	0.9974	0.5794
arCOG00283	COG00433	0.9973	0.0271
arCOG00141	COG00477	0.9973	0.2683
arCOG01859	COG02316	0.9973	0.0662
arCOG08482	COG03547	0.9973	0.5151
arCOG00111	COG00500	0.9973	0.0298
arCOG11383	COG02258	0.9973	0.0118
arCOG04006	COG01413	0.9972	0.2768
arCOG03455	COG01983	0.9972	0.0238
arCOG03123	COG01357	0.9972	0.0066
arCOG07100	SC.00687	0.9971	0.0017
arCOG03001	COG00662	0.9971	0.0006
arCOG01783	COG00500	0.9971	0.4521
arCOG00436	COG00714	0.9971	0.0174
arCOG01897	COG01082	0.9970	0.0237
arCOG02121	COG05378	0.9970	0.7148
arCOG00806	COG01112	0.9969	0.0096
arCOG01750	COG01027	0.9969	0.0029
arCOG00640	COG02144	0.9969	0.2782
arCOG03422	COG03373	0.9969	0.7002
arCOG00342	COG02048	0.9969	0.0003
arCOG08882	COG00698	0.9968	0.2541
arCOG02868	COG01651	0.9968	0.0040
arCOG04486	COG02920	0.9968	0.0009
arCOG02905	COG02304	0.9967	0.0150
arCOG02057	COG02221	0.9967	0.0009
arCOG00956	COG00535	0.9967	0.2728
arCOG05186	COG02940	0.9966	0.0028
arCOG01192	COG02250	0.9966	0.3491
arCOG01598	COG00027	0.9966	0.0547
arCOG04144	COG04047	0.9966	0.0087
arCOG03698	COG04344	0.9966	0.0022
arCOG00967	COG02419	0.9966	0.0078
arCOG00153	COG01653	0.9965	0.0033
arCOG06914	COG03378	0.9965	0.0040
arCOG04641	COG02860	0.9965	0.0019
arCOG06550	COG03422	0.9965	0.0035
arCOG03943	COG02337	0.9965	0.0170
arCOG01417	COG00438	0.9965	0.0041
arCOG03423	COG01846	0.9964	0.0015
arCOG11113	COG01475	0.9963	0.0246
arCOG03771	COG01449	0.9963	0.0018
arCOG03660	COG00477	0.9963	0.0050
arCOG01933	COG02159	0.9962	0.0191
arCOG05072	COG02414	0.9962	0.0033
arCOG00573	COG01053	0.9962	0.0007
arCOG01955	COG00475	0.9962	0.1343
arCOG04418	COG03612	0.9961	0.2556
arCOG00139	COG00477	0.9961	0.0310
arCOG03521	COG01002	0.9961	0.0240
arCOG00022	SC.00243	0.9960	0.1874
arCOG06434	COG02059	0.9960	0.0029
arCOG00391	COG02512	0.9960	0.0380
arCOG06124	COG00427	0.9959	0.1090
arCOG00820	COG02002	0.9959	0.6790
arCOG02295	COG01011	0.9959	0.0011
arCOG10424	COG03600	0.9959	0.0009
arCOG03483	COG01203	0.9958	0.0001
arCOG06987	SC.00156	0.9958	0.0577
arCOG02163	COG04930	0.9958	0.0009
arCOG00237	COG00471	0.9957	0.0010
arCOG02832	COG00737	0.9957	0.0362
arCOG04163	COG01223	0.9957	0.1099
arCOG04827	COG01887	0.9956	0.0020
arCOG00431	COG02404	0.9956	0.2522
arCOG00426	COG00608	0.9956	0.0277
arCOG02054	COG02881	0.9956	0.1201
arCOG01628	COG01522	0.9953	0.0185
arCOG05121	COG02755	0.9952	0.0381
arCOG02497	COG03420	0.9952	0.0036
arCOG04350	COG01960	0.9952	0.0036
arCOG03241	COG04637	0.9952	0.0175
arCOG04911	SC.00131	0.9952	0.0031
arCOG03880	COG02880	0.9951	0.0016
arCOG03951	COG00671	0.9951	0.1007
arCOG02272	COG03413	0.9951	0.0041
arCOG09581	COG04709	0.9951	0.0153
arCOG02672	COG01688	0.9949	0.0002
arCOG00284	COG00433	0.9949	0.0014
arCOG03168	COG01373	0.9948	0.0239
arCOG03058	COG00671	0.9947	0.0867
arCOG01770	COG00705	0.9947	0.0059
arCOG02187	COG01145	0.9947	0.0209
arCOG00561	COG04346	0.9947	0.3313
arCOG08631	COG01995	0.9946	0.0524
arCOG15272	COG00417	0.9946	0.7012
arCOG07723	SC.00740	0.9944	0.0481
arCOG00610	COG02524	0.9943	0.1862
arCOG01672	COG03889	0.9943	0.3272
arCOG04918	COG03328	0.9942	0.0046
arCOG03947	COG00542	0.9942	0.0123
arCOG03143	COG01202	0.9942	0.0246
arCOG02027	COG03301	0.9942	0.0029
arCOG06502	COG03552	0.9940	0.0222
arCOG03400	COG04085	0.9940	0.7695
arCOG01405	COG00438	0.9940	0.0011
arCOG04442	COG03039	0.9940	0.4040
arCOG03335	COG02335	0.9939	0.0019
arCOG03061	COG01077	0.9939	0.0294
arCOG10241	COG04430	0.9939	0.0965
arCOG04342	COG01583	0.9938	0.4045
arCOG00854	COG04002	0.9938	0.1663
arCOG08146	COG01753	0.9938	0.0069
arCOG04439	COG00640	0.9937	0.0045
arCOG04983	COG03326	0.9937	0.0006
arCOG02232	COG02303	0.9936	0.0021
arCOG03445	COG02014	0.9934	0.0006
arCOG06031	COG05424	0.9934	0.0017
arCOG01099	COG04802	0.9933	0.2753
arCOG00655	COG01427	0.9933	0.0029
arCOG04189	COG05625	0.9933	0.9333
arCOG01419	COG00438	0.9932	0.0004
arCOG02478	COG02864	0.9932	0.0067
arCOG05361	COG02017	0.9932	0.0003
arCOG04906	COG04010	0.9930	0.0020
arCOG02878	COG00726	0.9930	0.0012
arCOG03590	SC.00398	0.9930	0.0008
arCOG00298	COG00778	0.9929	0.0110
arCOG01573	COG00668	0.9929	0.1484
arCOG01265	COG04221	0.9928	0.0041
arCOG02544	COG03291	0.9927	0.0021
arCOG07664	COG03385	0.9927	0.0021
arCOG00270	COG01138	0.9926	0.0556
arCOG02806	COG00659	0.9926	0.0167
arCOG05370	COG03386	0.9926	0.0048
arCOG01288	COG01545	0.9926	0.6569
arCOG02089	COG01361	0.9924	0.0537
arCOG04394	COG01416	0.9924	0.0007
arCOG05081	SC.00527	0.9922	0.0015
arCOG04787	COG02391	0.9921	0.0035
arCOG01746	COG03044	0.9921	0.0370
arCOG04604	COG04276	0.9921	0.0052
arCOG01373	COG01089	0.9920	0.7448
arCOG02648	COG01309	0.9915	0.0112
arCOG02510	COG03291	0.9914	0.0188
arCOG04334	COG00436	0.9913	0.0034
arCOG04681	COG01640	0.9913	0.0102
arCOG03931	COG02202	0.9913	0.0153
arCOG04950	COG00325	0.9911	0.0166
arCOG04589	COG01546	0.9910	0.0307
arCOG02783	COG02135	0.9910	0.0099
arCOG03201	COG04832	0.9910	0.0057
arCOG01729	COG03885	0.9909	0.0032
arCOG02587	COG01146	0.9905	0.0034
arCOG06811	COG03183	0.9905	0.0033
arCOG07496	COG03451	0.9903	0.0000
arCOG01846	COG02151	0.9902	0.0804
arCOG00730	COG01848	0.9901	0.0208
arCOG02009	COG01757	0.9901	0.0107
arCOG03076	COG01563	0.9901	0.0667
arCOG06831	COG03654	0.9900	0.0066
arCOG00080	COG01189	0.9899	0.0081
arCOG02718	COG02034	0.9899	0.1336
arCOG00563	COG05427	0.9899	0.3824
arCOG07198	SC.00594	0.9898	0.0059
arCOG01757	COG00111	0.9898	0.0010
arCOG03582	COG03247	0.9898	0.0008
arCOG00816	COG02002	0.9896	0.1390
arCOG01652	COG02945	0.9895	0.0128
arCOG05092	COG02456	0.9895	0.0212
arCOG03417	COG00614	0.9895	0.0011
arCOG00605	COG00042	0.9894	0.2484
arCOG04335	COG01301	0.9894	0.0056
arCOG05131	COG02168	0.9893	0.0080
arCOG01804	COG03888	0.9892	0.0063
arCOG02814	COG02124	0.9890	0.0001
arCOG03932	COG02202	0.9888	0.0004
arCOG04603	COG00158	0.9887	0.0065
arCOG04385	COG01255	0.9883	0.8558
arCOG01216	COG01877	0.9882	0.1612
arCOG02911	SC.00343	0.9881	0.0540
arCOG00627	COG02021	0.9879	0.1471
arCOG05379	COG04754	0.9878	0.1485
arCOG02318	COG00840	0.9878	0.0029
arCOG00174	COG04986	0.9878	0.1387
arCOG04708	COG03410	0.9876	0.0002
arCOG05355	COG00279	0.9876	0.0851
arCOG00794	COG01468	0.9876	0.3813
arCOG04391	COG01773	0.9875	0.0229
arCOG03235	COG03593	0.9875	0.0010
arCOG00263	COG01172	0.9874	0.0007
arCOG02167	COG01305	0.9873	0.0006
arCOG05229	COG02195	0.9873	0.0097
arCOG02831	COG00380	0.9872	0.0113
arCOG03206	COG01822	0.9872	0.0374
arCOG02476	COG01148	0.9870	0.0007
arCOG06847	COG03571	0.9868	0.0047
arCOG02554	COG03291	0.9867	0.0122
arCOG00336	COG00247	0.9866	0.0344
arCOG00502	COG01235	0.9865	0.0062
arCOG06314	COG01803	0.9864	0.0007
arCOG04119	COG04914	0.9863	0.1675
arCOG00313	COG01999	0.9863	0.1475
arCOG08107	COG03568	0.9859	0.0210
arCOG02353	COG03920	0.9856	0.0018
arCOG05395	COG03404	0.9854	0.0241
arCOG12680	COG01835	0.9852	0.0093
arCOG01260	COG01028	0.9849	0.0021
arCOG01504	COG02180	0.9847	0.0018
arCOG05363	COG01266	0.9847	0.0025
arCOG06899	COG01533	0.9844	0.0010
arCOG00148	COG02223	0.9843	0.0020
arCOG09466	COG04760	0.9842	0.0317
arCOG03926	COG03430	0.9841	0.0055
arCOG01080	COG00494	0.9840	0.0001
arCOG01604	COG01144	0.9838	0.5543
arCOG04585	COG03075	0.9837	0.0058
arCOG00137	COG00477	0.9837	0.0289
arCOG03358	COG03355	0.9835	0.0438
arCOG01788	COG00500	0.9832	0.0074
arCOG05200	COG03590	0.9831	0.0003
arCOG02751	COG03039	0.9830	0.7094
arCOG04132	COG04697	0.9828	0.0025
arCOG03264	SC.00367	0.9825	0.0729
arCOG02644	COG01309	0.9823	0.0047
arCOG03664	COG01215	0.9822	0.2586
arCOG06298	COG02746	0.9817	0.0046
arCOG06516	COG02202	0.9816	0.0071
arCOG00793	COG01468	0.9809	0.5804
arCOG06515	COG00642	0.9805	0.0174
arCOG00210	COG01134	0.9804	0.0030
arCOG08098	COG01327	0.9803	0.0005
arCOG03431	COG04279	0.9801	0.0114
arCOG01787	COG00500	0.9801	0.0070
arCOG03634	COG03274	0.9799	0.0065
arCOG04813	COG00853	0.9798	0.0015
arCOG02162	COG01067	0.9797	0.1838
arCOG03022	COG01429	0.9794	0.2057
arCOG09718	COG00826	0.9791	0.0022
arCOG01144	COG01409	0.9789	0.0055
arCOG04794	COG00463	0.9789	0.0004
arCOG00995	COG01549	0.9786	0.0005
arCOG05114	COG04087	0.9783	0.0131
arCOG00711	COG01848	0.9782	0.0002
arCOG06577	COG02703	0.9781	0.0002
arCOG00710	COG01848	0.9778	0.1541
arCOG00887	COG01483	0.9778	0.0803
arCOG01524	COG01233	0.9772	0.0034
arCOG02222	COG01848	0.9768	0.0002
arCOG00720	COG01458	0.9759	0.1634
arCOG02177	COG01967	0.9758	0.5097
arCOG04218	COG01423	0.9757	0.1624
arCOG09430	COG00861	0.9756	0.0644
arCOG03823	SC.00102	0.9750	0.1014
arCOG02575	COG00655	0.9748	0.0032
arCOG02736	COG01433	0.9741	0.0042
arCOG01065	COG00446	0.9738	0.0050
arCOG02635	COG01002	0.9737	0.3263
arCOG04475	COG01883	0.9737	0.0481
arCOG04217	COG04900	0.9733	0.1049
arCOG01215	COG03769	0.9733	0.0015
arCOG01724	COG04072	0.9732	0.0036
arCOG03956	COG00068	0.9731	0.0051
arCOG04017	COG05550	0.9729	0.5144
arCOG00580	COG01594	0.9729	0.0301
arCOG02685	COG00477	0.9728	0.0000
arCOG04934	COG00726	0.9726	0.0008
arCOG05411	COG03934	0.9722	0.0009
arCOG02259	SC.00304	0.9721	0.0025
arCOG03009	COG02333	0.9720	0.0036
arCOG01060	COG00640	0.9719	0.0039
arCOG00507	COG00491	0.9713	0.0484
arCOG01495	COG00243	0.9712	0.0037
arCOG02670	COG01688	0.9710	0.3925
arCOG01031	COG03161	0.9709	0.0205
arCOG03860	COG00640	0.9705	0.0049
arCOG02989	COG02036	0.9689	0.0104
arCOG07958	COG04319	0.9683	0.0014
arCOG02561	COG02319	0.9683	0.0325
arCOG00152	COG02182	0.9672	0.0037
arCOG01893	COG00125	0.9671	0.0138
arCOG04492	COG02028	0.9668	0.0022
arCOG00999	COG01958	0.9667	0.6751
arCOG03765	SC.00090	0.9667	0.1349
arCOG05223	COG01479	0.9667	0.1866
arCOG05372	COG01121	0.9665	0.0003
arCOG07626	SC.00730	0.9663	0.0017
arCOG01789	COG00500	0.9662	0.0012
arCOG04686	COG00557	0.9656	0.0028
arCOG03562	COG00526	0.9655	0.0016
arCOG02861	COG02259	0.9653	0.0024
arCOG05371	SC.00546	0.9651	0.0001
arCOG04586	COG00175	0.9647	0.0031
arCOG01884	COG01351	0.9645	0.0002
arCOG03454	COG02116	0.9640	0.3249
arCOG04754	COG00272	0.9639	0.0031
arCOG11156	COG00236	0.9637	0.0321
arCOG04984	COG01032	0.9635	0.1751
arCOG05317	COG02721	0.9632	0.0014
arCOG04035	COG03451	0.9625	0.0000
arCOG00146	COG02211	0.9623	0.0259
arCOG01154	COG04186	0.9622	0.0004
arCOG02129	COG03335	0.9617	0.4361
arCOG09828	SC.00879	0.9613	0.0008
arCOG04368	COG00464	0.9612	0.0255
arCOG07158	COG01554	0.9610	0.0156
arCOG03325	COG00407	0.9608	0.0315
arCOG07445	COG00232	0.9608	0.0021
arCOG07961	COG00739	0.9607	0.0034
arCOG05318	COG02721	0.9603	0.0013
arCOG02402	COG04232	0.9602	0.0038
arCOG06823	COG01404	0.9602	0.0086
arCOG05388	COG04344	0.9595	0.0009
arCOG00100	COG00132	0.9587	0.0001
arCOG00787	COG02887	0.9586	0.0568
arCOG06581	COG03980	0.9585	0.0166
arCOG01201	COG01708	0.9583	0.6702
arCOG08826	COG00288	0.9581	0.0001
arCOG04005	SC.00459	0.9579	0.0087
arCOG01900	COG01082	0.9575	0.3293
arCOG08262	SC.00730	0.9569	0.0049
arCOG03048	COG00457	0.9563	0.0003
arCOG02290	COG02043	0.9553	0.0030
arCOG06918	COG02202	0.9551	0.0412
arCOG05495	COG04911	0.9536	0.0130
arCOG04198	SC.00474	0.9535	0.0022
arCOG02960	COG04882	0.9535	0.0151
arCOG00803	COG01112	0.9533	0.0007
arCOG05302	COG00631	0.9533	0.0377
arCOG03630	COG02881	0.9532	0.0005
arCOG02922	COG04892	0.9532	0.0424
arCOG05810	COG01540	0.9529	0.0009
arCOG05808	COG01984	0.9529	0.0009
arCOG05809	COG02049	0.9529	0.0009
arCOG02980	SC.00346	0.9529	0.0603
arCOG03899	COG03183	0.9529	0.0074
arCOG00291	COG01145	0.9528	0.0004
arCOG01673	COG00747	0.9522	0.3207
arCOG03391	COG01988	0.9521	0.0086
arCOG03669	COG04934	0.9519	0.0001
arCOG05324	COG01312	0.9515	0.0001
arCOG02164	COG01800	0.9514	0.0011
arCOG05003	COG04887	0.9501	0.0266
arCOG03561	COG03391	0.9499	0.0003
arCOG03650	COG00531	0.9490	0.0020
arCOG03911	COG03462	0.9488	0.1303
arCOG05398	COG00463	0.9485	0.0001
arCOG02400	COG00785	0.9474	0.3960
arCOG04413	COG01364	0.9470	0.7537
arCOG04452	COG01296	0.9463	0.0043
arCOG03589	COG03315	0.9445	0.0049
arCOG03744	COG05550	0.9444	0.3091
arCOG01253	COG00014	0.9438	0.0438
arCOG00864	COG00263	0.9435	0.0287
arCOG04961	COG01494	0.9434	0.0001
arCOG04085	COG01649	0.9423	0.0892
arCOG02202	COG00206	0.9412	0.2205
arCOG03812	COG03463	0.9411	0.0001
arCOG03426	COG02510	0.9407	0.0113
arCOG06793	SC.00054	0.9404	0.0006
arCOG05170	COG01497	0.9374	0.0085
arCOG01173	COG00467	0.9373	0.3713
arCOG02854	COG02146	0.9372	0.0001
arCOG00182	COG00444	0.9364	0.0000
arCOG04857	COG04058	0.9358	0.0139
arCOG04400	COG01361	0.9358	0.0433
arCOG05191	COG04866	0.9341	0.0005
arCOG03694	SC.00408	0.9341	0.0042
arCOG01503	COG00437	0.9341	0.0055
arCOG11616	COG00739	0.9323	0.0204
arCOG07502	COG01723	0.9322	0.0026
arCOG02333	COG00642	0.9309	0.0006
arCOG00885	COG01061	0.9308	0.0016
arCOG04860	COG04054	0.9302	0.0139
arCOG04858	COG04057	0.9302	0.0139
arCOG02161	COG00466	0.9296	0.0027
arCOG05183	COG03920	0.9294	0.0023
arCOG02440	COG01277	0.9292	0.0048
arCOG00124	COG00175	0.9285	0.0001
arCOG00251	COG01250	0.9281	0.0019
arCOG00453	COG05491	0.9274	0.6937
arCOG05113	COG02183	0.9270	0.0105
arCOG03124	COG01357	0.9265	0.0028
arCOG04921	COG01352	0.9265	0.0045
arCOG05006	COG01115	0.9255	0.0014
arCOG02715	COG04071	0.9252	0.0029
arCOG03885	COG05559	0.9245	0.0133
arCOG04792	COG03436	0.9238	0.0227
arCOG04570	COG03358	0.9236	0.0129
arCOG08249	COG00701	0.9224	0.0012
arCOG04004	COG00666	0.9223	0.0049
arCOG07619	COG00642	0.9222	0.0069
arCOG02441	COG01277	0.9216	0.0850
arCOG01211	COG01708	0.9215	0.0010
arCOG00088	COG02071	0.9215	0.0020
arCOG02185	COG01145	0.9212	0.0008
arCOG05002	COG03482	0.9200	0.0055
arCOG02469	COG01810	0.9198	0.3765
arCOG02329	COG00642	0.9188	0.2510
arCOG01175	COG00467	0.9179	0.0423
arCOG02138	COG03677	0.9173	0.0010
arCOG05900	COG03355	0.9141	0.7973
arCOG04853	COG04008	0.9135	0.0007
arCOG04341	COG01996	0.9131	0.2161
arCOG02680	COG01326	0.9112	0.1847
arCOG10807	SC.00564	0.9108	0.0003
arCOG03207	COG01822	0.9096	0.0079
arCOG01815	COG02064	0.9096	0.1302
arCOG03053	SC.00351	0.9074	0.0006
arCOG01317	COG04147	0.9060	0.0160
arCOG00287	COG01630	0.9059	0.0009
arCOG04521	SC.00496	0.9052	0.1096
arCOG00119	COG00076	0.9039	0.0079
arCOG03656	COG00028	0.9037	0.0002
arCOG06976	COG03508	0.9022	0.0018
arCOG05636	COG02864	0.9020	0.0010
arCOG06712	COG02202	0.8999	0.0542
arCOG01976	COG00526	0.8963	0.0026
arCOG06357	SC.00640	0.8950	0.0022
arCOG03384	COG04946	0.8946	0.0001
arCOG06164	COG01431	0.8932	0.0037
arCOG03430	COG04279	0.8915	0.0008
arCOG02236	COG01148	0.8905	0.0008
arCOG04862	COG00243	0.8897	0.0599
arCOG04315	COG02031	0.8891	0.0001
arCOG05728	COG00477	0.8886	0.0009
arCOG01041	COG04088	0.8877	0.0059
arCOG00621	COG01900	0.8876	0.0339
arCOG00224	COG00583	0.8870	0.0072
arCOG06728	COG00730	0.8847	0.0001
arCOG02651	COG01035	0.8847	0.0814
arCOG04972	COG03874	0.8820	0.0003
arCOG04527	COG00832	0.8817	0.0001
arCOG00698	COG00804	0.8817	0.0001
arCOG04528	COG00831	0.8817	0.0001
arCOG06801	COG02334	0.8812	0.0266
arCOG03748	COG01846	0.8812	0.3810
arCOG03514	COG03666	0.8809	0.0010
arCOG05717	SC.00530	0.8806	0.0021
arCOG00285	COG00433	0.8802	0.0021
arCOG04529	COG00829	0.8797	0.0001
arCOG04530	COG00830	0.8797	0.0001
arCOG04662	SC.00128	0.8795	0.0165
arCOG01995	COG01300	0.8792	0.1072
arCOG01291	COG01533	0.8789	0.0454
arCOG01657	COG00596	0.8779	0.0002
arCOG06429	COG03332	0.8778	0.0073
arCOG03008	COG00662	0.8756	0.0025
arCOG10178	COG01266	0.8755	0.0009
arCOG04850	COG01417	0.8749	0.0085
arCOG03273	SC.00030	0.8738	0.0140
arCOG03017	COG00702	0.8737	0.0003
arCOG07871	COG01061	0.8734	0.0008
arCOG05666	COG02908	0.8730	0.0014
arCOG06722	COG04301	0.8726	0.0019
arCOG01435	COG02515	0.8713	0.0265
arCOG01121	COG05431	0.8710	0.0462
arCOG07764	COG01318	0.8700	0.0000
arCOG00289	COG00778	0.8682	0.0106
arCOG04339	COG01682	0.8682	0.0010
arCOG00072	COG00175	0.8681	0.0001
arCOG03128	COG01357	0.8672	0.0328
arCOG03432	COG04907	0.8665	0.0011
arCOG05906	SC.00466	0.8662	0.3190
arCOG04652	SC.00504	0.8655	0.0052
arCOG01485	COG00117	0.8653	0.0469
arCOG03016	COG00451	0.8647	0.0009
arCOG02366	COG02202	0.8642	0.0057
arCOG03127	COG01226	0.8639	0.0019
arCOG06896	COG00724	0.8636	0.0015
arCOG06817	COG05304	0.8615	0.0032
arCOG04405	COG02411	0.8615	0.0019
arCOG08223	SC.00786	0.8613	0.0121
arCOG04136	COG04888	0.8608	0.6826
arCOG06151	COG02128	0.8607	0.0019
arCOG08222	COG01724	0.8596	0.0031
arCOG02356	COG02203	0.8596	0.0030
arCOG02781	COG01715	0.8579	0.0001
arCOG03237	COG01106	0.8577	0.0006
arCOG00278	COG00697	0.8573	0.0039
arCOG02179	COG01145	0.8572	0.0006
arCOG05835	COG00477	0.8572	0.0009
arCOG02130	COG03335	0.8571	0.0030
arCOG02578	COG00655	0.8567	0.0001
arCOG02723	COG02170	0.8552	0.0001
arCOG02757	COG03649	0.8533	0.0331
arCOG04866	COG04065	0.8521	0.0020
arCOG03055	COG00342	0.8520	0.6544
arCOG01238	COG00843	0.8512	0.0110
arCOG01013	COG04352	0.8507	0.5203
arCOG07617	SC.00729	0.8504	0.0003
arCOG03188	SC.00026	0.8494	0.0006
arCOG04875	COG02029	0.8490	0.1797
arCOG07192	COG01695	0.8487	0.6625
arCOG11129	SC.00124	0.8485	0.0008
arCOG06143	SC.00102	0.8478	0.0084
arCOG02642	COG00628	0.8464	0.4332
arCOG00435	COG00714	0.8463	0.0000
arCOG00831	COG00454	0.8459	0.0000
arCOG02645	COG01309	0.8455	0.0035
arCOG04327	COG04901	0.8444	0.6818
arCOG02406	COG00785	0.8432	0.0058
arCOG01442	COG02254	0.8431	0.1429
arCOG01439	COG05551	0.8415	0.6340
arCOG05299	COG02899	0.8401	0.0001
arCOG03614	COG04870	0.8389	0.0245
arCOG08858	SC.00593	0.8370	0.0152
arCOG06106	COG02514	0.8355	0.0034
