COG_ID	input_prob	input_present	candidate	q_full_mean	q_full_sd	q_mask_neutral_mean	q_mask_neutral_sd	q_mask_absent_mean	q_mask_absent_sd	self_anchor_neutral	self_anchor_absent	residual_context	dropout_mean	dropout_consensus
COG1119	0.1291	1	1	0.249046	0.279313	0.220614	0.276389	0.100728	0.235935	0.028432	0.148318	-0.951042	0.352615	0.28125
COG1120	1	1	1	0.999427	0.000509725	0.997105	0.0024178	0.983628	0.0163731	0.00232136	0.0157982	3.81592	0.986967	1
COG1121	1	1	1	0.989901	0.0121754	0.95001	0.0603335	0.836088	0.132737	0.0398915	0.153814	1.2234	0.971849	0.996875
COG1122	1	1	1	0.999998	4.47722e-06	0.999985	3.43133e-05	0.999916	0.000168228	1.31726e-05	8.21352e-05	9.34476	0.999448	1
COG1123	1	1	1	0.978472	0.0188419	0.906548	0.0789865	0.742277	0.197573	0.0719237	0.236195	1.19949	0.802302	0.86875
COG1124	0.0136	1	1	0.273604	0.183344	0.268672	0.181929	0.0526541	0.0569103	0.00493282	0.22095	-0.417691	0.100543	0
COG1125	0.483	1	1	0.680085	0.172487	0.457491	0.269167	0.222239	0.344108	0.222594	0.457847	-0.062254	0.665197	0.715625
COG1126	1	1	1	0.221797	0.287925	0.121937	0.292352	0.100505	0.29174	0.0998599	0.121292	-2.61082	0.875574	0.940625
COG1131	1	1	1	0.999962	5.63043e-05	0.999468	0.00081281	0.992945	0.0120452	0.000493824	0.00701725	2.24821	0.999968	1
COG1132	1	1	1	0.176943	0.278287	0.105656	0.297713	0.0986734	0.294727	0.071287	0.0782697	-4.96967	0.909193	0.959375
COG1134	0.9804	1	1	0.425555	0.292392	0.210235	0.346974	0.0930545	0.206316	0.21532	0.332501	-2.31386	0.513397	0.525
COG1136	1	1	1	0.995373	0.00596517	0.940297	0.0824973	0.699277	0.314794	0.0550765	0.296096	-2.11041	0.995136	1
COG1138	1	1	1	0.809133	0.175285	0.581763	0.223038	0.344438	0.262629	0.22737	0.464695	-0.0447985	0.840739	0.884375
COG1139	1	1	1	0.995492	0.00294391	0.966803	0.0229226	0.839903	0.104231	0.0286883	0.155589	2.48664	0.92321	0.99375
COG1140	0.9995	1	1	0.996447	0.00373469	0.97251	0.0259988	0.868284	0.117034	0.0239364	0.128163	3.65311	0.835289	0.871875
COG1141	1	1	1	0.923577	0.0723611	0.655432	0.253725	0.31475	0.312946	0.268145	0.608827	0.135688	0.795233	0.8125
COG1142	1	1	1	0.998574	0.00234791	0.987024	0.0199139	0.915071	0.0936492	0.0115495	0.0835026	3.61328	0.921296	0.99375
COG1143	1	1	1	0.999999	1.72359e-06	0.99999	1.99712e-05	0.999929	0.000151807	9.35793e-06	7.02739e-05	8.81785	0.999788	1
COG1144	1	1	1	0.999988	3.43651e-05	0.999845	0.000426878	0.997933	0.00525101	0.000143409	0.00205487	8.21914	0.940842	0.99375
COG1145	1	1	1	0.999991	1.70447e-05	0.99996	8.22891e-05	0.999837	0.000345946	3.11136e-05	0.000154436	8.99119	0.999428	1
COG1146	1	1	1	0.999998	1.96171e-06	0.999989	9.26424e-06	0.999947	4.56045e-05	8.88109e-06	5.07236e-05	9.35578	0.999739	1
COG1148	1	1	1	1	1.77818e-07	0.999999	1.3976e-06	0.999985	1.69697e-05	1.13249e-06	1.4782e-05	12.4477	0.997643	1
COG1149	1	1	1	0.999583	0.000450247	0.994974	0.00515851	0.948999	0.0513069	0.00460863	0.0505838	4.68409	0.918029	0.984375
COG1150	1	1	1	0.998769	0.0022568	0.989026	0.0162129	0.91431	0.0994022	0.00974262	0.0844591	4.64417	0.792777	0.85625
COG1151	1	1	1	0.99844	0.001335	0.987284	0.0093693	0.910374	0.0629956	0.0111564	0.0880669	8.15973	0.565679	0.5125
COG1152	1	1	1	0.99922	0.000390567	0.991857	0.00513893	0.923221	0.0696929	0.00736296	0.075999	5.92149	0.842254	0.91875
COG1153	1	1	1	0.999951	9.66557e-05	0.999674	0.000546276	0.997761	0.00309675	0.000276864	0.00218934	10.3381	0.967552	0.99375
COG1155	1	1	1	0.999996	4.5201e-06	0.999954	4.21881e-05	0.999595	0.000369022	4.20213e-05	0.000400245	9.19963	0.9988	1
COG1156	1	1	1	0.999993	8.41902e-06	0.999911	9.62116e-05	0.99912	0.000862533	8.23736e-05	0.000873268	8.43233	0.997488	1
COG1161	1	1	1	0.769897	0.294058	0.410159	0.24426	0.0906539	0.0672701	0.359738	0.679243	-1.62134	0.215028	0.16875
COG1162	0.4906	1	1	0.141826	0.283918	0.100277	0.245282	0.0392669	0.112214	0.0415485	0.102559	-3.87017	0.303405	0.2625
COG1163	1	1	1	0.999999	1.76595e-06	0.999974	3.78189e-05	0.999233	0.000933198	2.46167e-05	0.000765622	9.83739	0.997898	1
COG1164	1	1	1	0.1987	0.293959	0.109051	0.293314	0.0911273	0.270538	0.0896485	0.107572	-2.23976	0.839154	0.875
COG1165	0.003	1	1	0.119804	0.278508	0.119606	0.278335	0.0714815	0.203852	0.000197947	0.0483228	-1.03851	0.369259	0.325
COG1166	0.8048	1	1	0.405536	0.140693	0.136738	0.0678997	0.0260912	0.0157287	0.268798	0.379445	-1.96395	0.119005	0.025
COG1167	1	1	1	0.943126	0.0687649	0.768549	0.205981	0.439941	0.266029	0.174577	0.503185	-0.642161	0.904185	0.98125
COG1169	0.0188	1	1	0.0929877	0.24607	0.0920611	0.244658	0.04845	0.141699	0.000926554	0.0445376	-1.53038	0.286115	0.2
COG1171	1	1	1	0.510509	0.293256	0.298668	0.359594	0.20567	0.342818	0.211841	0.304839	-1.99713	0.965612	1
COG1172	0.9874	1	1	0.095882	0.181592	0.0247096	0.0599486	0.00243422	0.00571418	0.0711724	0.0934478	-5.53962	0.234058	0.165625
COG1173	1	1	1	0.998269	0.00394108	0.98965	0.0239194	0.948014	0.123369	0.00861901	0.0502547	2.01596	0.994115	1
COG1174	0.7373	1	1	0.807997	0.117002	0.515698	0.248481	0.247142	0.338216	0.292299	0.560855	-0.0987787	0.708651	0.790625
COG1175	1	1	1	0.460279	0.321872	0.213949	0.309994	0.109422	0.261305	0.246329	0.350856	-2.36509	0.871685	0.903125
COG1176	0.9998	1	1	0.135481	0.26363	0.0420548	0.111949	0.00949346	0.0271156	0.093426	0.125987	-4.57141	0.427314	0.4125
COG1177	0.9999	1	1	0.124598	0.260629	0.0469024	0.129708	0.011915	0.0346935	0.0776952	0.112683	-4.31293	0.413492	0.4
COG1178	1	1	1	0.609352	0.286403	0.31396	0.258908	0.13843	0.274755	0.295392	0.470922	-1.65493	0.92304	0.978125
COG1180	1	1	1	1	5.3312e-08	1	4.1638e-07	0.999997	3.70207e-06	1.78814e-07	2.5034e-06	12.8684	0.999508	1
COG1183	1	1	1	0.971474	0.0400033	0.86906	0.156292	0.687542	0.28407	0.102414	0.283932	0.711117	0.907579	0.959375
COG1184	1	1	1	0.998591	0.00169577	0.981707	0.0197317	0.837251	0.151407	0.0168843	0.16134	4.67124	0.973518	1
COG1189	0.9899	1	1	0.817122	0.155455	0.518426	0.258806	0.228557	0.232963	0.298697	0.588566	-1.51943	0.533368	0.546875
COG1190	0.9996	1	1	0.0239758	0.0429257	0.0028206	0.00546383	0.000285831	0.000574203	0.0211552	0.0236899	-9.34148	0.187162	0.1125
COG1192	0.9999	1	1	0.800521	0.217993	0.537327	0.285123	0.243478	0.273296	0.263193	0.557042	-3.17919	0.891127	0.984375
COG1193	0.9999	1	1	0.995803	0.00849539	0.969325	0.0600532	0.869822	0.204528	0.0264776	0.125981	2.2532	0.966247	1
COG1194	1	1	1	0.28033	0.336794	0.152022	0.288474	0.0749786	0.18388	0.128309	0.205352	-3.13509	0.697902	0.75625
COG1195	0.0597	1	1	0.00203343	0.00512871	0.00176851	0.00447588	0.00017626	0.000465998	0.000264922	0.00185717	-9.58367	0.0451121	0
COG1196	1	1	1	0.447382	0.357191	0.254886	0.379548	0.194932	0.378635	0.192495	0.25245	-3.98456	0.964842	0.996875
COG1199	1	1	1	0.974293	0.0418312	0.901628	0.105749	0.66461	0.202697	0.0726646	0.309683	0.354757	0.988155	1
COG1201	1	1	1	0.999896	8.91568e-05	0.999157	0.000858301	0.9943	0.00617713	0.000739574	0.00559658	5.54163	0.996491	1
COG1202	1	1	1	0.992622	0.0174822	0.971024	0.0651075	0.916691	0.158046	0.0215976	0.0759305	7.2919	0.968325	0.99375
COG1203	1	1	1	0.999983	9.72548e-06	0.99985	9.43511e-05	0.998847	0.000855276	0.000132501	0.00113595	8.05769	0.991681	1
COG1204	1	1	1	0.999984	1.4498e-05	0.999781	0.000227536	0.996775	0.00373982	0.000203252	0.00320959	7.8854	0.997955	1
COG1205	1	1	1	0.999839	0.000121704	0.998442	0.00122279	0.9869	0.0112755	0.00139624	0.0129388	6.33885	0.9779	1
COG1208	1	1	1	0.99996	3.44016e-05	0.999676	0.000251686	0.998059	0.00153004	0.000283897	0.00190085	5.5539	0.999599	1
COG1209	1	1	1	0.684242	0.167354	0.311115	0.342402	0.190204	0.347341	0.373128	0.494039	-2.06266	0.798884	0.88125
COG1210	1	1	1	0.735952	0.204306	0.363547	0.201384	0.0885482	0.0733019	0.372406	0.647404	-2.7452	0.524955	0.51875
COG1211	0.5068	1	1	0.00761539	0.0083707	0.00239732	0.00272085	0.00025849	0.000312647	0.00521807	0.0073569	-8.49107	0.0253955	0
COG1213	1	1	1	0.977615	0.0124423	0.845812	0.0577445	0.440332	0.121806	0.131804	0.537283	1.53964	0.621061	0.603125
COG1215	1	1	1	0.973088	0.0313177	0.821281	0.139302	0.42141	0.284362	0.151807	0.551678	-2.40333	0.989542	1
COG1216	1	1	1	0.898075	0.0819056	0.597392	0.232378	0.270557	0.335763	0.300682	0.627518	-2.71821	0.937234	0.996875
COG1222	1	1	1	0.999919	0.000102459	0.999186	0.00100691	0.992336	0.00916715	0.000733376	0.00758332	6.43853	0.994864	1
COG1223	0.9957	1	1	0.997823	0.00228206	0.9839	0.0145856	0.901931	0.0725111	0.0139236	0.0958925	6.99007	0.637245	0.6125
COG1224	1	1	1	0.921548	0.231826	0.897346	0.28609	0.862194	0.289239	0.0242016	0.0593538	6.81972	0.174966	0.13125
COG1225	1	1	1	0.678615	0.275668	0.451799	0.339586	0.278741	0.336197	0.226817	0.399874	-1.72689	0.995918	1
COG1226	1	1	1	0.997192	0.00207331	0.982415	0.016467	0.902758	0.103218	0.0147765	0.0944338	2.25243	0.993452	1
COG1227	0.3578	1	1	0.272797	0.241317	0.174012	0.190533	0.0320354	0.0465508	0.0987849	0.240762	-2.07131	0.107744	0.015625
COG1228	1	1	1	0.985067	0.0164611	0.933794	0.0523374	0.755497	0.150007	0.051273	0.22957	0.981292	0.99053	1
COG1229	1	1	1	0.999886	0.000180303	0.999111	0.00128413	0.992787	0.00875312	0.000775218	0.00709856	8.11556	0.859558	0.928125
COG1230	1	1	1	0.9871	0.0103602	0.919077	0.0589006	0.665929	0.197778	0.0680232	0.321171	0.939391	0.917499	0.99375
COG1232	1	1	1	0.842349	0.208607	0.606015	0.318807	0.331643	0.30108	0.236334	0.510706	-0.498357	0.922413	0.984375
COG1233	1	1	1	0.996698	0.00322153	0.978499	0.0205731	0.90219	0.0887019	0.0181985	0.0945072	2.44048	0.996423	1
COG1234	1	1	1	0.999928	7.19651e-05	0.999352	0.000825007	0.99532	0.0071329	0.0005759	0.00460738	5.1531	0.999369	1
COG1235	1	1	1	0.936315	0.0720979	0.748693	0.221945	0.43714	0.31715	0.187622	0.499175	-0.988637	0.971617	0.996875
COG1236	1	1	1	0.999855	0.000206219	0.998221	0.00258001	0.983043	0.023049	0.00163436	0.0168123	4.14452	0.997915	1
COG1237	1	1	1	0.999967	3.61281e-05	0.999525	0.000500239	0.993955	0.00615374	0.000442028	0.00601262	6.80964	0.987862	1
COG1238	1	1	1	0.479066	0.248702	0.183712	0.239585	0.0675898	0.159251	0.295355	0.411477	-1.9598	0.526664	0.528125
COG1239	1	1	1	0.999276	0.00131883	0.992236	0.0137267	0.950812	0.0760146	0.00704002	0.0484647	4.26956	0.937556	0.996875
COG1240	0.1608	1	1	0.492779	0.18642	0.41432	0.185658	0.0948621	0.0897437	0.0784594	0.397917	0.270124	0.155428	0.028125
COG1241	1	1	1	0.999999	8.00346e-07	0.999984	1.89489e-05	0.999576	0.000508466	1.55568e-05	0.000422955	10.7901	0.997181	1
COG1242	0.3259	1	1	0.222005	0.189996	0.142636	0.157425	0.02745	0.0447805	0.0793687	0.194555	-2.30183	0.0726399	0
COG1243	1	1	1	0.999996	5.87727e-06	0.999901	0.000150122	0.997272	0.00437466	9.46522e-05	0.00272417	7.61633	0.991626	1
COG1244	0.9995	1	1	0.999877	0.000161321	0.998378	0.0019783	0.98065	0.022087	0.00149894	0.019227	7.09505	0.984505	1
COG1245	1	1	1	0.999986	1.52051e-05	0.999753	0.000279384	0.99574	0.00511053	0.000232875	0.00424546	8.28698	0.986836	1
COG1246	0.9998	1	1	0.865965	0.0955251	0.508014	0.243814	0.19259	0.253372	0.357952	0.673376	-0.736704	0.867404	0.928125
COG1247	1	1	1	0.613457	0.19298	0.219078	0.274948	0.113042	0.290052	0.394379	0.500415	-2.38682	0.879087	0.9375
COG1249	1	1	1	0.996161	0.00494617	0.983115	0.0212017	0.941623	0.0726891	0.0130452	0.054538	1.77356	0.999065	1
COG1250	1	1	1	0.987441	0.0265746	0.956018	0.0702677	0.85655	0.174814	0.0314236	0.130891	1.79391	0.996835	1
COG1251	0.0358	1	1	0.797462	0.126843	0.787239	0.131872	0.420721	0.239954	0.0102232	0.37674	0.0844904	0.84386	0.953125
COG1252	0.9997	1	1	0.254427	0.345465	0.148854	0.301829	0.104493	0.282793	0.105573	0.149934	-1.70876	0.767533	0.834375
COG1253	0.9998	1	1	0.122479	0.289293	0.0832028	0.24036	0.0322205	0.0957868	0.0392758	0.0902581	-4.97337	0.615091	0.61875
COG1254	1	1	1	0.999836	0.000200583	0.998639	0.00147896	0.991587	0.00809233	0.00119656	0.00824881	4.97024	0.997858	1
COG1255	0.9883	1	1	0.991853	0.0142301	0.95307	0.075777	0.819394	0.189823	0.0387832	0.172459	6.8312	0.706056	0.728125
COG1257	1	1	1	0.999947	7.21938e-05	0.999292	0.000981415	0.992162	0.010709	0.000655711	0.00778502	6.61585	0.994008	1
COG1258	1	1	1	0.999989	1.02601e-05	0.999851	0.00012468	0.997676	0.0019324	0.000137508	0.00231272	9.70962	0.979416	1
COG1259	1	1	1	0.99871	0.00246657	0.99097	0.0166106	0.954214	0.0819795	0.0077402	0.0444959	4.06807	0.969992	0.996875
COG1260	1	1	1	0.999989	1.27174e-05	0.999885	0.000141543	0.998728	0.00172741	0.000103712	0.00126106	7.89202	0.969811	1
COG1262	0.82	1	1	0.235782	0.361532	0.170994	0.330062	0.112525	0.278776	0.0647873	0.123256	-2.02236	0.698171	0.73125
COG1266	1	1	1	0.979398	0.0152948	0.852968	0.107063	0.493997	0.274735	0.126429	0.485401	-0.7778	0.985245	1
COG1267	0.9999	1	1	0.980053	0.0234765	0.903256	0.100379	0.697718	0.267156	0.0767975	0.282335	1.38599	0.572572	0.575
COG1268	0.9988	1	1	0.990855	0.00662814	0.94463	0.0399669	0.755409	0.177447	0.0462249	0.235446	1.51483	0.920034	0.9875
COG1269	1	1	1	0.999986	8.85892e-06	0.999899	5.49652e-05	0.999357	0.000385949	8.78572e-05	0.000629723	8.10537	0.998672	1
COG1270	1	1	1	0.999956	5.11122e-05	0.999813	0.000146521	0.999396	0.000396675	0.000142455	0.000559986	8.0283	0.983865	1
COG1271	1	1	1	0.891314	0.0765091	0.621691	0.179448	0.284879	0.25282	0.269623	0.606436	-0.447547	0.853833	0.93125
COG1273	0.9992	1	1	0.845393	0.0829523	0.458502	0.178544	0.126861	0.0926331	0.386891	0.718533	-0.956469	0.333704	0.328125
COG1274	1	1	1	0.839469	0.186995	0.60622	0.302237	0.305875	0.237201	0.233249	0.533594	-0.0207825	0.495025	0.5
COG1275	0.7284	1	1	0.945294	0.0375091	0.811041	0.103416	0.433665	0.167891	0.134254	0.511629	1.37782	0.507737	0.534375
COG1277	1	1	1	0.978593	0.0226724	0.86704	0.152388	0.62211	0.307958	0.111553	0.356483	0.144378	0.996107	1
COG1278	1	1	1	0.0725547	0.122885	0.0127383	0.0268591	0.00171082	0.00396724	0.0598164	0.0708439	-7.74733	0.650609	0.671875
COG1279	0.0103	1	1	0.0535689	0.110542	0.052761	0.109303	0.0108024	0.027404	0.000807893	0.0427665	-3.22825	0.0886112	0.00625
COG1280	1	1	1	0.956121	0.0564779	0.827713	0.172549	0.565451	0.272266	0.128407	0.390669	0.419023	0.982467	1
COG1282	0.1268	1	1	0.00554905	0.0073619	0.0043568	0.00575943	0.000659993	0.000840794	0.00119224	0.00488905	-6.9283	0.0749975	0.003125
COG1283	0.051	1	1	0.040457	0.0944418	0.0374533	0.0884957	0.00664055	0.0177462	0.00300361	0.0338164	-4.60452	0.190421	0.046875
COG1285	0.0001	1	1	0.00313468	0.00801814	0.00313393	0.00801627	0.000284061	0.000765477	7.48085e-07	0.00285062	-7.99186	0.0576181	0
COG1287	1	1	1	0.999965	5.80934e-05	0.999502	0.000790481	0.99411	0.00849434	0.000462294	0.00585449	6.14862	0.987163	1
COG1290	0.9998	1	1	0.209132	0.286134	0.117381	0.255508	0.0721026	0.195764	0.091751	0.137029	-2.55182	0.597494	0.60625
COG1292	0.0273	1	1	0.142508	0.249588	0.138832	0.245093	0.0410033	0.0924743	0.00367546	0.101504	-1.92562	0.164071	0.05625
COG1293	1	1	1	0.99994	0.000137273	0.999167	0.0020141	0.992852	0.0165607	0.000772357	0.00708824	5.53392	0.996477	1
COG1294	0.0539	1	1	0.356943	0.313229	0.342016	0.313024	0.146484	0.248562	0.0149274	0.210459	-1.17504	0.65732	0.728125
COG1295	0.3179	1	1	0.14997	0.293847	0.125908	0.282645	0.0818642	0.231614	0.0240615	0.0681054	-2.93749	0.519838	0.546875
COG1296	0.9463	1	1	0.496216	0.326668	0.257776	0.307472	0.115633	0.237737	0.23844	0.380583	-1.83878	0.690977	0.7125
COG1297	1	1	1	0.618464	0.209156	0.245532	0.199342	0.0491615	0.0549474	0.372933	0.569303	-1.50434	0.469448	0.496875
COG1299	0.0002	1	1	0.0119982	0.0199127	0.0119931	0.0199052	0.00139669	0.00268968	5.06639e-06	0.0106015	-5.11183	0.0432757	0
COG1300	1	1	1	0.999066	0.00086843	0.993499	0.00578612	0.963742	0.0290666	0.00556707	0.0353237	4.48156	0.920692	0.984375
COG1301	0.9894	1	1	0.178772	0.197986	0.0319409	0.0438408	0.00408531	0.0059746	0.146831	0.174687	-5.3523	0.390676	0.3875
COG1303	1	1	1	0.999829	0.0002636	0.997964	0.00278681	0.973693	0.0310882	0.00186479	0.0261359	7.4045	0.867401	0.971875
COG1304	1	1	1	0.999936	5.76177e-05	0.999606	0.000321207	0.997879	0.00165908	0.00033015	0.00205773	6.15332	0.996461	1
COG1305	1	1	1	0.977882	0.0159126	0.872698	0.0739917	0.532083	0.212965	0.105183	0.445799	-0.609069	0.975307	1
COG1308	1	1	1	0.999996	5.60312e-06	0.999913	0.000109097	0.99797	0.00235958	8.28505e-05	0.00202549	8.48567	0.996217	1
COG1309	1	1	1	0.742647	0.179843	0.392654	0.269049	0.177775	0.28459	0.349993	0.564873	-3.20927	0.987418	1
COG1310	1	1	1	0.999904	9.92171e-05	0.999215	0.000921009	0.995028	0.00664735	0.000689089	0.0048759	6.4602	0.996978	1
COG1311	1	1	1	0.999839	0.000210863	0.997392	0.003243	0.958237	0.0475052	0.00244689	0.0416026	6.52011	0.973276	1
COG1312	0.9515	1	1	0.375084	0.184473	0.0912597	0.130693	0.014776	0.0292074	0.283825	0.360308	-2.71548	0.379252	0.39375
COG1313	1	1	1	0.999996	6.91658e-06	0.999944	7.74013e-05	0.999179	0.000939009	5.1856e-05	0.000816584	8.2975	0.962482	0.996875
COG1318	1	1	1	0.96054	0.103687	0.873572	0.239384	0.663282	0.270844	0.0869681	0.297258	4.68575	0.168446	0.121875
COG1319	1	1	1	0.851889	0.156225	0.514642	0.296511	0.225778	0.259353	0.337247	0.626111	-0.757597	0.792486	0.85
COG1320	0.9999	1	1	0.988702	0.0198702	0.960513	0.0705343	0.883748	0.197698	0.0281886	0.104954	2.9277	0.899793	0.953125
COG1321	1	1	1	0.999997	3.06561e-06	0.999969	3.652e-05	0.99976	0.000305573	2.72989e-05	0.00023675	8.23012	0.999218	1
COG1323	0.018	1	1	0.376191	0.343918	0.370619	0.342492	0.129736	0.206588	0.00557116	0.246455	-0.692564	0.00244339	0
COG1324	1	1	1	0.999679	0.000289196	0.997065	0.00259015	0.975696	0.0203784	0.00261396	0.0239832	4.6472	0.945584	1
COG1325	1	1	1	0.999942	0.000100791	0.999381	0.0010032	0.992832	0.0104129	0.000560403	0.00710946	8.77682	0.881329	0.9625
COG1326	0.9116	1	1	0.962048	0.0421018	0.84818	0.136306	0.574679	0.277151	0.113868	0.387369	5.09771	0.75784	0.7875
COG1327	0.9803	1	1	0.0115418	0.0299595	0.00167804	0.00461596	0.000232789	0.000659544	0.00986374	0.011309	-9.79983	0.182751	0.115625
COG1328	1	1	1	0.986553	0.0289574	0.886663	0.169501	0.571474	0.257625	0.0998902	0.415079	0.967897	0.5975	0.571875
COG1331	1	1	1	0.999222	0.000988722	0.994701	0.00759246	0.97003	0.0480346	0.00452024	0.0291915	3.89831	0.998717	1
COG1332	0.7748	1	1	0.996351	0.00250486	0.983021	0.0115715	0.899971	0.0766161	0.0133292	0.0963792	5.80143	0.464565	0.453125
COG1335	1	1	1	0.999654	0.000331986	0.9979	0.00174114	0.988986	0.00714406	0.00175476	0.0106687	3.75121	0.999245	1
COG1336	0.9998	1	1	0.999567	0.000278353	0.996477	0.00374361	0.97445	0.035989	0.00308967	0.0251167	7.03637	0.764678	0.815625
COG1337	1	1	1	0.999905	5.38243e-05	0.99903	0.000631224	0.989596	0.00906249	0.000874281	0.0103086	7.38683	0.831464	0.896875
COG1339	1	1	1	0.999993	1.15181e-05	0.999884	0.000194958	0.997932	0.00343386	0.000109196	0.00206107	9.7457	0.993119	1
COG1340	1	1	1	0.998885	0.000920214	0.987216	0.011548	0.895815	0.100328	0.0116686	0.10307	5.27416	0.943962	0.990625
COG1341	1	1	1	0.947921	0.0324362	0.696987	0.117336	0.253168	0.102753	0.250933	0.694752	3.5611	0.25872	0.165625
COG1342	1	1	1	0.999689	0.000695134	0.996396	0.00684972	0.960525	0.0571391	0.00329274	0.0391638	5.04928	0.811763	0.8875
COG1343	1	1	1	1	1.34606e-07	0.999998	1.02096e-06	0.999984	1.50455e-05	1.43051e-06	1.58548e-05	12.7061	0.996266	1
COG1346	0.3617	1	1	0.469875	0.339074	0.34898	0.310283	0.0989097	0.126228	0.120895	0.370965	-0.878453	0.246023	0.15625
COG1348	0.6509	1	1	0.991016	0.00802289	0.961983	0.03261	0.786448	0.164874	0.0290328	0.204568	3.38606	0.656914	0.690625
COG1350	1	1	1	0.999997	2.73052e-06	0.999964	3.27023e-05	0.999537	0.000492211	3.3021e-05	0.000459969	8.97422	0.982195	1
COG1351	1	1	1	0.967865	0.0517258	0.83105	0.233864	0.607836	0.31422	0.136814	0.360028	0.961273	0.681344	0.709375
COG1352	1	1	1	0.959844	0.0341004	0.79996	0.176027	0.526929	0.309766	0.159884	0.432915	0.449514	0.948073	0.975
COG1353	1	1	1	0.999999	2.09356e-06	0.999994	1.25755e-05	0.999968	7.07582e-05	4.88758e-06	3.06368e-05	12.8689	0.95523	0.971875
COG1354	1	1	1	0.797866	0.154902	0.525448	0.306837	0.280166	0.364993	0.272418	0.5177	-2.40457	0.920827	0.9625
COG1355	1	1	1	0.999998	2.96469e-06	0.999974	4.79386e-05	0.999492	0.000872485	2.48551e-05	0.000506163	8.9417	0.9884	1
COG1356	1	1	1	0.985202	0.0286562	0.911791	0.140528	0.703282	0.24383	0.073411	0.28192	6.3692	0.600526	0.565625
COG1357	1	1	1	0.524177	0.236438	0.177049	0.274005	0.0910877	0.244314	0.347128	0.43309	-1.45536	0.683665	0.709375
COG1358	1	1	1	0.999935	0.000129997	0.99901	0.00158748	0.985009	0.0190658	0.000924766	0.0149263	5.17792	0.965692	1
COG1359	1	1	1	0.396745	0.23732	0.134737	0.273352	0.081182	0.23076	0.262008	0.315563	-2.0554	0.711362	0.734375
COG1361	1	1	1	0.997618	0.00351732	0.975971	0.0292926	0.842551	0.131487	0.0216471	0.155067	2.03229	0.952761	0.990625
COG1363	1	1	1	0.99989	0.000150237	0.998973	0.00125801	0.993224	0.00665995	0.000917554	0.00666612	5.73602	0.991589	1
COG1364	0.947	1	1	0.904074	0.0987943	0.716406	0.217328	0.435687	0.26443	0.187668	0.468387	-0.814173	0.528191	0.53125
COG1365	0.6762	1	1	0.829248	0.30615	0.736353	0.34307	0.43236	0.267399	0.0928956	0.396888	3.02536	0.104608	0.059375
COG1366	0.034	1	1	0.0585775	0.158377	0.0563595	0.153071	0.0143309	0.0414822	0.00221805	0.0442466	-4.63544	0.280664	0.18125
COG1367	0.5108	1	1	0.992258	0.00655957	0.977883	0.019211	0.872142	0.118369	0.0143749	0.120116	5.45408	0.581714	0.628125
COG1369	1	1	1	0.999809	0.000355558	0.997724	0.00415796	0.972624	0.0452955	0.00208545	0.0271856	7.48244	0.889117	0.953125
COG1370	1	1	1	0.982718	0.0418286	0.921984	0.149561	0.741408	0.260644	0.0607343	0.24131	5.41476	0.790501	0.875
COG1371	1	1	1	1	2.6656e-08	0.999999	6.64264e-07	0.999977	2.77112e-05	5.96046e-07	2.27094e-05	12.7873	0.998704	1
COG1372	1	1	1	0.920378	0.0443129	0.526995	0.153771	0.119053	0.101789	0.393384	0.801326	-0.0160087	0.714198	0.675
COG1373	1	1	1	0.999356	0.000482875	0.991621	0.00548904	0.912296	0.053371	0.00773466	0.0870601	2.79065	0.875712	0.975
COG1374	1	1	1	0.991277	0.0241224	0.948292	0.137513	0.869448	0.257261	0.042985	0.12183	6.62186	0.403713	0.39375
COG1378	1	1	1	0.999358	0.000931535	0.99076	0.0124205	0.900859	0.109853	0.00859821	0.0984988	4.1012	0.994937	1
COG1379	1	1	1	0.984543	0.0234914	0.868101	0.149042	0.489082	0.246363	0.116442	0.495461	2.18226	0.46058	0.459375
COG1380	0.3617	1	1	0.494238	0.327829	0.360884	0.294397	0.0916237	0.108839	0.133355	0.402615	-0.947712	0.252859	0.175
COG1382	1	1	1	0.999964	4.10163e-05	0.999343	0.00064062	0.986563	0.0113237	0.000620663	0.0134007	7.69205	0.961015	1
COG1383	1	1	1	0.999855	0.000187265	0.997973	0.00239249	0.969666	0.0307479	0.00188166	0.0301884	7.0505	0.87512	0.971875
COG1384	1	1	1	0.999164	0.00091295	0.988104	0.0176671	0.902295	0.137349	0.0110601	0.0968684	3.62556	0.926383	0.984375
COG1386	1	1	1	0.514683	0.288799	0.30189	0.348415	0.194646	0.347961	0.212794	0.320037	-2.85649	0.657299	0.6875
